side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,condition_1_offset,990074.0,-0.91,1.891,-0.281,32.5,17.6,11.1,153,488,0,,,,
R,condition_1_offset,990133.0,-1.502,2.027,1.669,5.3,-1.2,-1.7,245,462,0,,,,
R,condition_1_offset,990196.0,2.237,1.179,-1.071,-16.0,16.9,-13.2,523,670,0,,,,
R,condition_1_offset,990253.0,-0.154,1.015,-0.068,-0.6,-6.5,-11.6,475,678,0,,,,
R,condition_1_offset,990314.0,-0.336,0.826,-0.351,-12.9,-6.2,-4.8,578,747,0,,,,
R,condition_1_offset,990374.0,-0.109,0.943,-0.279,-2.5,-1.3,-4.6,566,758,0,,,,
R,condition_1_offset,990434.0,-0.352,0.91,-0.419,-2.5,-2.5,-2.1,477,627,0,,,,
R,condition_1_offset,990494.0,-0.158,0.966,-0.255,-2.1,-1.6,-2.0,340,586,0,,,,
R,condition_1_offset,990554.0,-0.215,0.967,-0.287,-2.0,-3.6,-0.9,576,734,0,,,,
R,condition_1_offset,990614.0,-0.184,0.995,-0.281,-3.9,-2.9,-2.3,505,738,0,,,,
R,condition_1_offset,990673.0,-0.185,1.128,-0.253,-7.3,-4.7,-2.3,332,716,0,,,,
R,condition_1_offset,990734.0,-0.245,1.144,-0.274,-11.9,-1.7,-4.4,206,553,0,,,,
R,condition_1_offset,990793.0,-0.19,1.479,-0.352,-15.7,-6.9,-4.3,156,454,0,,,,
R,condition_1_offset,990854.0,0.346,1.882,-0.996,-23.3,-3.9,-9.4,204,550,0,,,,
R,condition_1_offset,990916.0,-0.879,0.996,-0.275,-24.8,-8.5,-9.0,164,424,0,,,,
R,condition_1_offset,990974.0,-0.473,0.069,-0.303,-4.1,-6.5,2.4,227,432,0,,,,
R,condition_1_offset,991034.0,0.192,0.038,-0.195,7.5,3.6,9.0,283,437,0,,,,
R,condition_1_offset,991094.0,-0.01,0.253,-0.464,21.0,20.3,12.1,272,394,0,,,,
R,condition_1_offset,991154.0,-0.077,0.944,-0.596,32.2,23.4,18.1,219,406,0,,,,
R,condition_1_offset,991213.0,-0.582,2.064,-0.625,35.2,23.7,19.6,216,427,0,,,,
R,condition_1_offset,991274.0,-1.307,2.226,0.185,28.7,18.6,11.0,239,458,0,,,,
R,condition_1_offset,991333.0,-1.467,1.699,0.822,-9.8,1.6,-12.9,234,446,0,,,,
R,condition_1_offset,991394.0,-1.084,1.965,1.187,-18.0,1.4,-15.4,458,713,0,,,,
R,condition_1_offset,991454.0,-0.264,0.72,-0.657,-5.0,7.5,-13.0,449,682,0,,,,
