device_ms,toe_L,heel_L,toe_R,heel_R
287375,,,282.0,351.0
287381,20.0,14.0,,
287434,,,294.0,335.0
287484,23.0,14.0,,
287495,,,305.0,304.0
287501,19.0,14.0,,
287554,,,603.0,733.0
287561,35.0,8.0,,
287615,,,611.0,734.0
287622,165.0,67.0,,
287674,,,612.0,731.0
287681,329.0,291.0,,
287734,,,569.0,693.0
287742,366.0,313.0,,
287794,,,451.0,674.0
287801,371.0,394.0,,
287854,,,373.0,591.0
287891,367.0,380.0,,
287915,,,382.0,570.0
287952,337.0,301.0,,
288004,,,312.0,514.0
288041,368.0,313.0,,
288064,,,212.0,315.0
288101,371.0,326.0,,
288125,,,176.0,282.0
288162,335.0,357.0,,
288184,,,212.0,350.0
288221,373.0,427.0,,
288245,,,274.0,299.0
288282,388.0,460.0,,
288304,,,248.0,262.0
288341,413.0,466.0,,
288365,,,255.0,440.0
288401,401.0,457.0,,
288424,,,349.0,477.0
288484,,,363.0,463.0
288492,437.0,523.0,,
288551,514.0,432.0,,
288575,,,293.0,380.0
288611,531.0,411.0,,
288634,,,20.0,363.0
288671,498.0,546.0,,
288695,,,245.0,346.0
288731,463.0,483.0,,
288785,,,393.0,580.0
288791,468.0,322.0,,
288851,657.0,220.0,,
288875,,,602.0,707.0
288912,577.0,465.0,,
288934,,,618.0,734.0
289001,353.0,380.0,,
289024,,,590.0,730.0
289061,268.0,299.0,,
289084,,,580.0,700.0
289122,156.0,178.0,,
289174,,,436.0,559.0
289211,46.0,28.0,,
289234,,,430.0,567.0
289272,81.0,38.0,,
289325,,,180.0,231.0
289332,42.0,20.0,,
289384,,,210.0,249.0
289391,46.0,34.0,,
289445,,,234.0,267.0
289452,45.0,14.0,,
289504,,,231.0,235.0
289511,52.0,14.0,,
289564,,,200.0,227.0
289572,47.0,13.0,,
289625,,,245.0,321.0
289631,40.0,11.0,,
289684,,,215.0,328.0
289691,29.0,10.0,,
289745,,,244.0,361.0
289804,,,276.0,332.0
289865,,,173.0,304.0
289924,,,253.0,315.0
290429,,,532.0,653.0
290439,,,500.0,627.0
290464,,,421.0,652.0
290466,451.0,498.0,,
290476,454.0,500.0,,
290501,459.0,505.0,,
290524,,,386.0,592.0
290561,472.0,513.0,,
290584,,,218.0,297.0
290644,,,169.0,290.0
290665,487.0,485.0,,
290681,481.0,488.0,,
290705,,,212.0,300.0
290742,478.0,445.0,,
290764,,,184.0,302.0
290825,,,192.0,273.0
290832,460.0,475.0,,
290884,,,293.0,414.0
290921,457.0,505.0,,
290974,,,249.0,355.0
291011,459.0,496.0,,
291035,,,258.0,346.0
291072,453.0,495.0,,
291125,,,230.0,289.0
291131,459.0,500.0,,
291184,,,272.0,327.0
291191,466.0,481.0,,
291245,,,229.0,298.0
291251,460.0,503.0,,
291304,,,282.0,334.0
291311,453.0,504.0,,
291372,428.0,495.0,,
291394,,,505.0,740.0
291431,357.0,358.0,,
291455,,,564.0,742.0
291492,332.0,399.0,,
291514,,,568.0,737.0
291551,208.0,148.0,,
291575,,,505.0,665.0
291612,39.0,14.0,,
291634,,,429.0,589.0
291671,50.0,16.0,,
291695,,,409.0,592.0
291731,70.0,47.0,,
291754,,,289.0,462.0
291791,67.0,25.0,,
291815,,,182.0,296.0
291851,28.0,10.0,,
291875,,,183.0,333.0
291912,49.0,17.0,,
291934,,,248.0,357.0
291971,42.0,20.0,,
291995,,,258.0,338.0
292054,,,233.0,262.0
292061,34.0,15.0,,
292115,,,259.0,414.0
292121,29.0,15.0,,
292181,27.0,16.0,,
292205,,,303.0,386.0
292242,16.0,16.0,,
292264,,,307.0,406.0
292301,22.0,12.0,,
292325,,,274.0,343.0
292362,266.0,197.0,,
292384,,,306.0,374.0
292445,,,257.0,341.0
292452,378.0,375.0,,
292511,458.0,335.0,,
292535,,,279.0,356.0
292572,509.0,423.0,,
292594,,,632.0,736.0
292631,482.0,475.0,,
292655,,,591.0,749.0
292692,454.0,469.0,,
292714,,,627.0,748.0
292751,250.0,224.0,,
292775,,,637.0,747.0
292811,211.0,229.0,,
292834,,,531.0,754.0
292872,108.0,115.0,,
292894,,,616.0,732.0
292931,28.0,20.0,,
292992,37.0,18.0,,
292998,,,557.0,692.0
293014,,,552.0,680.0
293051,40.0,15.0,,
293105,,,283.0,520.0
293141,36.0,18.0,,
293165,,,172.0,345.0
293202,37.0,21.0,,
293254,,,239.0,308.0
293261,21.0,10.0,,
293759,,,291.0,345.0
293766,546.0,525.0,,
293769,,,280.0,352.0
293776,462.0,414.0,,
293801,523.0,465.0,,
293825,,,336.0,369.0
293862,420.0,487.0,,
293884,,,612.0,715.0
293921,496.0,560.0,,
293945,,,519.0,740.0
293982,494.0,548.0,,
294004,,,611.0,725.0
294041,495.0,336.0,,
294065,,,584.0,735.0
294101,402.0,440.0,,
294125,,,535.0,738.0
294162,353.0,200.0,,
294184,,,548.0,719.0
294221,224.0,102.0,,
294275,,,471.0,661.0
294282,54.0,14.0,,
294334,,,388.0,564.0
294341,45.0,24.0,,
294395,,,189.0,317.0
294402,32.0,17.0,,
294455,,,199.0,313.0
294461,38.0,21.0,,
294514,,,191.0,300.0
294522,15.0,15.0,,
294574,,,234.0,295.0
294582,33.0,14.0,,
294634,,,162.0,239.0
294641,41.0,10.0,,
294695,,,212.0,350.0
294702,70.0,14.0,,
294754,,,210.0,329.0
294791,23.0,13.0,,
294815,,,225.0,339.0
294851,29.0,13.0,,
294875,,,206.0,330.0
294912,31.0,14.0,,
294934,,,261.0,287.0
294971,29.0,11.0,,
294995,,,267.0,328.0
295054,,,293.0,308.0
295075,437.0,458.0,,
295115,,,375.0,454.0
295122,433.0,503.0,,
295181,433.0,500.0,,
295205,,,579.0,715.0
295241,490.0,562.0,,
295264,,,589.0,718.0
295301,567.0,649.0,,
295355,,,532.0,720.0
295362,522.0,609.0,,
295415,,,513.0,709.0
295421,471.0,583.0,,
295474,,,564.0,684.0
295482,404.0,460.0,,
295535,,,521.0,647.0
295541,259.0,73.0,,
295594,,,405.0,572.0
295601,51.0,13.0,,
295655,,,163.0,322.0
295662,44.0,21.0,,
295714,,,213.0,346.0
295721,23.0,17.0,,
295775,,,239.0,286.0
295782,30.0,19.0,,
295834,,,255.0,275.0
295872,45.0,17.0,,
295895,,,224.0,296.0
295931,75.0,19.0,,
295955,,,314.0,407.0
295992,72.0,21.0,,
296014,,,312.0,373.0
296050,68.0,20.0,,
296105,,,267.0,358.0
296112,27.0,31.0,,
296165,,,256.0,265.0
296202,33.0,23.0,,
296224,,,312.0,362.0
296261,33.0,13.0,,
296285,,,337.0,330.0
296352,387.0,450.0,,
296375,,,500.0,602.0
296412,393.0,451.0,,
296435,,,616.0,736.0
296471,450.0,514.0,,
296495,,,620.0,735.0
296532,521.0,552.0,,
296554,,,628.0,739.0
297037,39.0,23.0,,
297047,38.0,23.0,,
297071,30.0,29.0,,
297162,19.0,14.0,,
297251,38.0,28.0,,
297269,,,264.0,364.0
297279,,,242.0,359.0
297304,,,244.0,297.0
297312,42.0,17.0,,
297365,,,328.0,406.0
297372,32.0,19.0,,
297424,,,303.0,377.0
297431,72.0,23.0,,
297485,,,286.0,323.0
297492,52.0,33.0,,
297551,32.0,23.0,,
297575,,,329.0,386.0
297612,409.0,461.0,,
297634,,,329.0,380.0
297695,,,630.0,732.0
297702,537.0,573.0,,
297754,,,599.0,720.0
297761,446.0,514.0,,
297815,,,606.0,727.0
297822,503.0,524.0,,
297875,,,612.0,728.0
297881,446.0,447.0,,
297935,,,585.0,723.0
297942,469.0,491.0,,
297995,,,522.0,710.0
298001,482.0,201.0,,
298054,,,528.0,666.0
298062,385.0,145.0,,
298115,,,447.0,630.0
298122,188.0,85.0,,
298174,,,139.0,226.0
298182,63.0,15.0,,
298235,,,168.0,318.0
298285,35.0,20.0,,
298294,,,176.0,325.0
298301,40.0,21.0,,
298355,,,277.0,324.0
298362,46.0,32.0,,
298415,,,237.0,278.0
298421,22.0,13.0,,
298475,,,211.0,309.0
298482,48.0,26.0,,
298535,,,188.0,349.0
298541,71.0,20.0,,
298594,,,270.0,345.0
298631,68.0,17.0,,
298655,,,265.0,345.0
298692,54.0,23.0,,
298714,,,253.0,313.0
298751,66.0,33.0,,
298775,,,278.0,331.0
298812,39.0,37.0,,
298834,,,299.0,358.0
298872,125.0,60.0,,
298895,,,300.0,325.0
298932,359.0,419.0,,
298955,,,570.0,680.0
298992,434.0,505.0,,
299015,,,614.0,730.0
299095,473.0,528.0,,
299105,,,587.0,733.0
299112,492.0,527.0,,
299165,,,583.0,723.0
299171,508.0,425.0,,
299225,,,545.0,681.0
299232,480.0,484.0,,
299285,,,429.0,604.0
299322,442.0,457.0,,
299344,,,260.0,458.0
299405,,,166.0,276.0
299412,413.0,320.0,,
299464,,,164.0,254.0
299501,100.0,31.0,,
299525,,,186.0,295.0
299562,31.0,13.0,,
299584,,,247.0,281.0
299622,33.0,20.0,,
299645,,,246.0,240.0
299682,48.0,29.0,,
299705,,,177.0,231.0
299742,29.0,24.0,,
299765,,,245.0,321.0
299825,,,236.0,280.0
299845,59.0,35.0,,
299862,57.0,32.0,,
299884,,,282.0,341.0
299945,,,231.0,321.0
300450,,,540.0,702.0
300460,,,534.0,694.0
300485,,,533.0,663.0
300544,,,464.0,607.0
300577,550.0,531.0,,
300587,548.0,545.0,,
300634,,,252.0,404.0
300642,525.0,500.0,,
300695,,,190.0,293.0
300702,483.0,448.0,,
300754,,,153.0,291.0
300762,393.0,289.0,,
300815,,,188.0,255.0
300822,239.0,69.0,,
300881,33.0,16.0,,
300905,,,240.0,259.0
300942,23.0,13.0,,
300964,,,227.0,315.0
301001,19.0,20.0,,
301025,,,219.0,319.0
301084,,,262.0,322.0
301105,44.0,37.0,,
301122,36.0,28.0,,
301145,,,279.0,334.0
301182,14.0,9.0,,
301205,,,243.0,308.0
301242,26.0,14.0,,
301265,,,280.0,374.0
301302,76.0,15.0,,
301325,,,302.0,397.0
301362,56.0,36.0,,
301385,,,285.0,306.0
301421,43.0,21.0,,
301445,,,555.0,647.0
301482,48.0,21.0,,
301504,,,635.0,739.0
301541,47.0,28.0,,
301565,,,620.0,738.0
301602,52.0,18.0,,
301625,,,626.0,742.0
301662,369.0,365.0,,
301685,,,529.0,742.0
301722,514.0,586.0,,
301745,,,521.0,710.0
301782,551.0,634.0,,
301805,,,498.0,645.0
301842,545.0,623.0,,
301865,,,468.0,631.0
301902,527.0,596.0,,
301924,,,436.0,609.0
301961,491.0,559.0,,
302028,,,205.0,339.0
302044,,,206.0,376.0
302052,489.0,394.0,,
302105,,,201.0,365.0
302112,405.0,473.0,,
302165,,,205.0,272.0
302171,259.0,182.0,,
302232,126.0,33.0,,
302254,,,189.0,256.0
302291,41.0,18.0,,
302315,,,358.0,439.0
302352,37.0,22.0,,
302375,,,318.0,356.0
302412,40.0,26.0,,
302464,,,310.0,336.0
302472,40.0,19.0,,
302525,,,273.0,322.0
302532,12.0,13.0,,
302592,49.0,26.0,,
302615,,,304.0,354.0
302652,60.0,26.0,,
302675,,,303.0,349.0
302711,77.0,26.0,,
302765,,,621.0,715.0
302772,44.0,26.0,,
302825,,,618.0,745.0
302832,59.0,29.0,,
302885,,,617.0,740.0
302892,82.0,32.0,,
302945,,,604.0,741.0
302952,79.0,34.0,,
303004,,,588.0,722.0
303012,462.0,298.0,,
303065,,,533.0,677.0
303072,406.0,391.0,,
303125,,,454.0,627.0
303132,431.0,483.0,,
303185,,,333.0,571.0
303222,419.0,474.0,,
303245,,,182.0,358.0
303282,463.0,458.0,,
303750,,,277.0,357.0
303760,,,260.0,344.0
303785,,,276.0,365.0
303787,67.0,52.0,,
303797,75.0,55.0,,
303822,48.0,26.0,,
303845,,,328.0,355.0
303882,39.0,12.0,,
303935,,,263.0,400.0
303942,48.0,19.0,,
303995,,,553.0,658.0
304001,62.0,17.0,,
304055,,,601.0,717.0
304062,36.0,18.0,,
304122,18.0,18.0,,
304158,,,503.0,734.0
304175,,,576.0,725.0
304182,28.0,18.0,,
304265,,,562.0,692.0
304272,28.0,20.0,,
304332,352.0,177.0,,
304355,,,460.0,631.0
304391,488.0,465.0,,
304415,,,276.0,511.0
304452,542.0,626.0,,
304475,,,181.0,272.0
304512,486.0,563.0,,
304535,,,177.0,276.0
304572,459.0,490.0,,
304595,,,186.0,324.0
304632,367.0,497.0,,
304655,,,172.0,286.0
304715,,,238.0,230.0
304722,343.0,257.0,,
304775,,,228.0,214.0
304782,187.0,74.0,,
304834,,,267.0,356.0
304842,80.0,24.0,,
304902,27.0,18.0,,
304925,,,281.0,367.0
304962,28.0,22.0,,
304985,,,258.0,356.0
305022,34.0,22.0,,
305044,,,274.0,361.0
305082,32.0,27.0,,
305105,,,307.0,368.0
305142,16.0,10.0,,
305195,,,268.0,308.0
305202,42.0,13.0,,
305255,,,630.0,733.0
305262,36.0,13.0,,
305315,,,593.0,717.0
305322,42.0,13.0,,
305375,,,592.0,724.0
305382,19.0,14.0,,
305435,,,555.0,719.0
305442,23.0,12.0,,
305495,,,551.0,682.0
305502,25.0,11.0,,
305555,,,487.0,641.0
305562,24.0,13.0,,
305615,,,366.0,561.0
305622,224.0,137.0,,
305705,,,201.0,266.0
305712,411.0,445.0,,
305765,,,184.0,316.0
305802,512.0,564.0,,
305825,,,211.0,324.0
305862,450.0,474.0,,
305885,,,219.0,292.0
305922,442.0,326.0,,
305945,,,234.0,265.0
305982,420.0,183.0,,
306005,,,268.0,326.0
306042,283.0,69.0,,
306065,,,275.0,354.0
306125,,,273.0,325.0
306132,66.0,22.0,,
306185,,,278.0,337.0
306192,43.0,15.0,,
306245,,,233.0,305.0
306252,28.0,14.0,,
306305,,,284.0,353.0
306312,28.0,25.0,,
306365,,,265.0,326.0
306372,33.0,17.0,,
306425,,,236.0,256.0
306432,31.0,18.0,,
306485,,,623.0,719.0
306492,25.0,13.0,,
306545,,,606.0,721.0
306552,13.0,9.0,,
307056,588.0,463.0,,
307066,586.0,472.0,,
307092,575.0,642.0,,
307152,562.0,642.0,,
307242,416.0,385.0,,
307290,,,344.0,417.0
307300,,,320.0,433.0
307302,397.0,319.0,,
307325,,,269.0,328.0
307362,488.0,426.0,,
307385,,,264.0,370.0
307422,278.0,253.0,,
307445,,,207.0,297.0
307482,182.0,37.0,,
307505,,,243.0,354.0
307542,38.0,13.0,,
307565,,,321.0,377.0
307602,58.0,19.0,,
307625,,,307.0,361.0
307662,41.0,22.0,,
307685,,,272.0,277.0
307722,61.0,21.0,,
307745,,,620.0,713.0
307782,83.0,17.0,,
307804,,,596.0,714.0
307842,51.0,15.0,,
307865,,,597.0,715.0
307902,64.0,17.0,,
307925,,,582.0,732.0
307962,51.0,17.0,,
307985,,,572.0,709.0
308022,21.0,16.0,,
308045,,,474.0,639.0
308083,33.0,16.0,,
308105,,,405.0,625.0
308165,,,427.0,563.0
308172,52.0,11.0,,
308225,,,252.0,428.0
308232,438.0,453.0,,
308285,,,204.0,349.0
308292,504.0,410.0,,
308345,,,218.0,323.0
308352,453.0,520.0,,
308405,,,255.0,296.0
308413,489.0,559.0,,
308465,,,252.0,270.0
308472,461.0,442.0,,
308525,,,236.0,258.0
308532,420.0,365.0,,
308585,,,305.0,401.0
308591,447.0,377.0,,
308645,,,331.0,396.0
308682,272.0,93.0,,
308705,,,341.0,418.0
308742,116.0,32.0,,
308765,,,314.0,354.0
308802,63.0,22.0,,
308825,,,343.0,384.0
308862,36.0,21.0,,
308885,,,346.0,410.0
308945,,,328.0,411.0
308952,38.0,23.0,,
309005,,,468.0,566.0
309012,11.0,9.0,,
309065,,,630.0,736.0
309072,24.0,12.0,,
309125,,,610.0,727.0
309132,27.0,11.0,,
309185,,,619.0,734.0
309192,89.0,19.0,,
309245,,,601.0,724.0
309252,18.0,14.0,,
309305,,,564.0,697.0
309312,24.0,13.0,,
309365,,,522.0,662.0
309402,76.0,11.0,,
309425,,,457.0,639.0
309462,370.0,401.0,,
309485,,,265.0,520.0
309522,514.0,510.0,,
309545,,,175.0,265.0
309583,384.0,429.0,,
309605,,,179.0,304.0
309642,361.0,395.0,,
309666,,,234.0,301.0
309703,425.0,379.0,,
309725,,,254.0,273.0
309762,368.0,163.0,,
309785,,,186.0,254.0
309822,184.0,60.0,,
309845,,,316.0,425.0
309904,,,266.0,351.0
310327,27.0,10.0,,
310337,29.0,9.0,,
310362,40.0,10.0,,
310410,,,520.0,760.0
310420,,,546.0,757.0
310422,37.0,17.0,,
310445,,,505.0,741.0
310482,24.0,13.0,,
310505,,,555.0,694.0
310542,26.0,12.0,,
310565,,,498.0,657.0
310602,39.0,11.0,,
310625,,,354.0,617.0
310663,483.0,413.0,,
310685,,,284.0,509.0
310722,431.0,460.0,,
310746,,,183.0,341.0
310782,463.0,538.0,,
310842,448.0,501.0,,
310848,,,186.0,297.0
310865,,,181.0,285.0
310902,480.0,492.0,,
310924,,,258.0,252.0
310962,483.0,527.0,,
310985,,,250.0,250.0
311022,446.0,493.0,,
311045,,,232.0,292.0
311105,,,278.0,370.0
311125,438.0,406.0,,
311142,434.0,279.0,,
311166,,,247.0,323.0
311203,317.0,151.0,,
311225,,,225.0,345.0
311262,46.0,15.0,,
311285,,,255.0,340.0
311322,59.0,19.0,,
311345,,,295.0,363.0
311382,34.0,21.0,,
311405,,,322.0,380.0
311442,53.0,28.0,,
311465,,,323.0,371.0
311502,51.0,17.0,,
311525,,,623.0,728.0
311562,21.0,10.0,,
311585,,,604.0,719.0
311623,22.0,11.0,,
311645,,,609.0,725.0
311682,29.0,9.0,,
311706,,,612.0,729.0
311743,20.0,12.0,,
311765,,,593.0,720.0
311802,24.0,13.0,,
311825,,,562.0,691.0
311862,27.0,13.0,,
311885,,,449.0,626.0
311922,31.0,13.0,,
311945,,,193.0,345.0
311982,292.0,148.0,,
312005,,,211.0,321.0
312042,461.0,458.0,,
312065,,,213.0,329.0
312102,435.0,480.0,,
312125,,,254.0,320.0
312185,,,292.0,286.0
312192,475.0,442.0,,
312246,,,198.0,216.0
312252,420.0,464.0,,
312305,,,263.0,334.0
312312,484.0,468.0,,
312365,,,273.0,328.0
312373,457.0,351.0,,
312425,,,308.0,382.0
312432,429.0,409.0,,
312485,,,208.0,406.0
312493,441.0,237.0,,
312545,,,297.0,322.0
312552,303.0,105.0,,
312605,,,305.0,348.0
312612,54.0,17.0,,
312666,,,286.0,337.0
312672,22.0,11.0,,
312725,,,347.0,404.0
312732,32.0,23.0,,
312792,67.0,29.0,,
312815,,,639.0,745.0
312852,11.0,9.0,,
312875,,,627.0,745.0
312913,38.0,12.0,,
312935,,,629.0,745.0
312972,31.0,10.0,,
312996,,,497.0,759.0
313055,,,599.0,733.0
313560,,,205.0,258.0
313570,,,207.0,294.0
313595,,,343.0,462.0
313655,,,288.0,357.0
313715,,,226.0,314.0
313775,,,224.0,410.0
313835,,,273.0,382.0
313895,,,257.0,324.0
313956,,,263.0,327.0
314015,,,264.0,315.0
314076,,,586.0,680.0
314107,24.0,11.0,,
314117,34.0,13.0,,
314135,,,574.0,689.0
314142,48.0,27.0,,
314195,,,585.0,695.0
314203,49.0,24.0,,
314255,,,486.0,716.0
314292,9.0,12.0,,
314315,,,553.0,705.0
314352,34.0,14.0,,
314375,,,554.0,672.0
314413,41.0,15.0,,
314435,,,477.0,648.0
314496,,,398.0,591.0
314502,43.0,14.0,,
314555,,,202.0,271.0
314562,19.0,16.0,,
314616,,,187.0,270.0
314623,20.0,14.0,,
314675,,,202.0,288.0
314682,21.0,15.0,,
314735,,,275.0,302.0
314743,41.0,15.0,,
314795,,,196.0,241.0
314802,441.0,465.0,,
314855,,,325.0,474.0
314863,484.0,406.0,,
314916,,,273.0,375.0
314922,592.0,476.0,,
314975,,,325.0,426.0
314982,578.0,662.0,,
315042,580.0,521.0,,
315065,,,282.0,353.0
315102,548.0,445.0,,
315156,,,344.0,418.0
315163,495.0,506.0,,
315215,,,301.0,367.0
315222,477.0,434.0,,
315275,,,545.0,697.0
315283,369.0,208.0,,
315335,,,614.0,726.0
315342,307.0,73.0,,
315395,,,597.0,713.0
315403,38.0,20.0,,
315456,,,572.0,718.0
315462,41.0,18.0,,
315515,,,564.0,687.0
315522,94.0,36.0,,
315576,,,440.0,585.0
315583,30.0,17.0,,
315635,,,272.0,411.0
315642,52.0,12.0,,
315696,,,196.0,252.0
315703,68.0,15.0,,
315755,,,109.0,133.0
315762,49.0,14.0,,
315815,,,200.0,282.0
315823,31.0,14.0,,
315875,,,170.0,243.0
315882,23.0,15.0,,
315935,,,140.0,279.0
315943,22.0,17.0,,
315996,,,168.0,183.0
316002,24.0,15.0,,
316055,,,237.0,318.0
316062,262.0,162.0,,
316116,,,231.0,314.0
316123,422.0,433.0,,
316175,,,273.0,373.0
316182,407.0,373.0,,
316243,450.0,323.0,,
316265,,,302.0,419.0
316302,473.0,359.0,,
316363,434.0,386.0,,
316422,404.0,333.0,,
316483,377.0,329.0,,
316542,375.0,305.0,,
316602,265.0,216.0,,
316663,123.0,99.0,,
316722,27.0,15.0,,
316770,,,606.0,738.0
316780,,,599.0,729.0
316805,,,587.0,721.0
316866,,,556.0,688.0
316925,,,514.0,655.0
317015,,,219.0,342.0
317076,,,122.0,263.0
317135,,,192.0,326.0
317196,,,252.0,322.0
317255,,,189.0,295.0
317315,,,303.0,451.0
317375,,,267.0,383.0
317434,,,295.0,396.0
317496,,,284.0,401.0
317555,,,278.0,388.0
317616,,,296.0,433.0
317675,,,300.0,383.0
317736,,,444.0,537.0
317795,,,476.0,711.0
317855,,,599.0,731.0
317916,,,585.0,726.0
318005,,,356.0,666.0
318065,,,300.0,558.0
318156,,,215.0,397.0
318215,,,129.0,221.0
318276,,,150.0,264.0
318335,,,111.0,172.0
318395,,,115.0,135.0
318486,,,183.0,222.0
318545,,,186.0,229.0
318605,,,222.0,255.0
318696,,,201.0,295.0
318786,,,204.0,250.0
318845,,,202.0,255.0
318936,,,222.0,292.0
318996,,,215.0,302.0
319055,,,197.0,271.0
319116,,,195.0,214.0
319175,,,162.0,197.0
319236,,,151.0,192.0
319295,,,168.0,231.0
319355,,,176.0,249.0
319416,,,143.0,181.0
319475,,,196.0,345.0
319536,,,244.0,345.0
319595,,,224.0,347.0
320340,,,610.0,728.0
320350,,,607.0,728.0
320375,,,612.0,729.0
320435,,,596.0,725.0
320496,,,581.0,719.0
320554,,,583.0,709.0
320616,,,569.0,695.0
320675,,,493.0,619.0
320736,,,242.0,383.0
320795,,,205.0,227.0
320856,,,212.0,210.0
320916,,,209.0,231.0
320975,,,235.0,266.0
321036,,,220.0,249.0
321095,,,233.0,295.0
321156,,,220.0,281.0
321215,,,230.0,345.0
321276,,,224.0,333.0
321335,,,223.0,270.0
321396,,,255.0,319.0
321456,,,275.0,431.0
321515,,,285.0,458.0
321575,,,238.0,370.0
321635,,,252.0,340.0
321696,,,241.0,305.0
321786,,,227.0,274.0
321845,,,235.0,302.0
321906,,,247.0,316.0
321965,,,251.0,336.0
322026,,,255.0,353.0
322085,,,252.0,343.0
322146,,,242.0,314.0
322206,,,262.0,328.0
322265,,,449.0,579.0
322326,,,590.0,715.0
322385,,,557.0,697.0
322446,,,429.0,687.0
322505,,,537.0,684.0
322566,,,558.0,690.0
322625,,,481.0,673.0
322686,,,449.0,631.0
322746,,,470.0,631.0
322805,,,480.0,621.0
322866,,,402.0,557.0
322925,,,428.0,564.0
322986,,,182.0,304.0
323490,,,243.0,343.0
323500,,,234.0,348.0
323526,,,205.0,330.0
323585,,,227.0,365.0
323646,,,210.0,335.0
323706,,,199.0,348.0
323765,,,503.0,613.0
323826,,,630.0,739.0
323885,,,600.0,737.0
323946,,,562.0,744.0
324005,,,593.0,729.0
324066,,,473.0,714.0
324125,,,499.0,675.0
324186,,,256.0,597.0
324246,,,190.0,369.0
324305,,,146.0,285.0
324366,,,184.0,327.0
324425,,,151.0,278.0
324516,,,246.0,273.0
324576,,,121.0,191.0
324666,,,170.0,201.0
324726,,,249.0,330.0
324786,,,223.0,310.0
324845,,,213.0,292.0
324906,,,235.0,345.0
324966,,,291.0,391.0
325026,,,257.0,343.0
325085,,,557.0,688.0
325146,,,605.0,730.0
325206,,,590.0,724.0
325266,,,594.0,729.0
325326,,,569.0,701.0
325385,,,526.0,672.0
325446,,,474.0,646.0
325505,,,360.0,568.0
325566,,,281.0,494.0
325656,,,195.0,227.0
325715,,,208.0,313.0
325776,,,213.0,344.0
325835,,,256.0,309.0
325896,,,205.0,356.0
325956,,,259.0,356.0
326016,,,250.0,374.0
326076,,,243.0,371.0
326135,,,229.0,333.0
326196,,,241.0,325.0
326701,,,526.0,679.0
326711,,,525.0,683.0
326736,,,493.0,652.0
326795,,,466.0,643.0
326899,,,234.0,370.0
326916,,,191.0,265.0
326976,,,164.0,213.0
327036,,,187.0,281.0
327096,,,202.0,305.0
327156,,,205.0,279.0
327215,,,314.0,433.0
327276,,,264.0,383.0
327335,,,318.0,411.0
327425,,,252.0,351.0
327486,,,297.0,354.0
327545,,,330.0,405.0
327636,,,226.0,299.0
327696,,,602.0,689.0
327755,,,588.0,701.0
327815,,,607.0,728.0
327875,,,576.0,721.0
327965,,,528.0,684.0
328026,,,504.0,669.0
328085,,,435.0,614.0
328146,,,316.0,446.0
328206,,,171.0,204.0
328266,,,169.0,305.0
328326,,,199.0,301.0
328386,,,237.0,270.0
328446,,,194.0,238.0
328505,,,376.0,461.0
328566,,,235.0,321.0
328625,,,271.0,347.0
328686,,,276.0,344.0
328746,,,265.0,362.0
328806,,,268.0,355.0
328866,,,323.0,400.0
328926,,,261.0,311.0
328986,,,620.0,728.0
329045,,,586.0,714.0
329136,,,580.0,740.0
329196,,,541.0,724.0
329255,,,488.0,677.0
329316,,,434.0,645.0
329406,,,337.0,502.0
329466,,,205.0,332.0
330210,,,219.0,391.0
330220,,,156.0,436.0
330246,,,285.0,395.0
330306,,,584.0,688.0
330366,,,591.0,711.0
330426,,,514.0,725.0
330486,,,606.0,727.0
330545,,,498.0,738.0
330606,,,513.0,720.0
330666,,,565.0,692.0
330726,,,511.0,676.0
330786,,,490.0,641.0
330846,,,297.0,545.0
330906,,,222.0,281.0
330966,,,229.0,364.0
331026,,,175.0,240.0
331085,,,144.0,219.0
331146,,,138.0,162.0
331206,,,356.0,505.0
331266,,,189.0,244.0
331326,,,277.0,359.0
331386,,,278.0,350.0
331475,,,232.0,292.0
331536,,,251.0,316.0
331596,,,158.0,353.0
331656,,,208.0,260.0
331716,,,617.0,724.0
331776,,,598.0,721.0
331835,,,517.0,744.0
331896,,,620.0,757.0
331956,,,619.0,762.0
332016,,,598.0,748.0
332106,,,539.0,668.0
332166,,,505.0,648.0
332226,,,383.0,618.0
332286,,,159.0,245.0
332346,,,114.0,186.0
332406,,,206.0,309.0
332466,,,154.0,239.0
332526,,,37.0,241.0
332586,,,356.0,465.0
332646,,,242.0,372.0
332706,,,263.0,386.0
332766,,,221.0,317.0
332826,,,232.0,331.0
332886,,,282.0,368.0
333390,,,534.0,690.0
333400,,,522.0,682.0
333426,,,464.0,617.0
333486,,,395.0,548.0
333546,,,263.0,388.0
333606,,,215.0,228.0
333666,,,231.0,273.0
333726,,,237.0,309.0
333786,,,265.0,248.0
333846,,,201.0,279.0
333906,,,339.0,439.0
333966,,,223.0,332.0
334026,,,225.0,281.0
334086,,,271.0,349.0
334146,,,242.0,305.0
334206,,,223.0,328.0
334266,,,259.0,348.0
334326,,,244.0,322.0
334386,,,533.0,653.0
334446,,,620.0,725.0
334506,,,619.0,742.0
334595,,,577.0,760.0
334656,,,574.0,715.0
334716,,,535.0,715.0
334776,,,478.0,649.0
334836,,,309.0,537.0
334896,,,123.0,311.0
334956,,,133.0,251.0
335016,,,205.0,300.0
335076,,,225.0,259.0
335136,,,275.0,305.0
335196,,,134.0,190.0
335256,,,268.0,376.0
