side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
L,,259300,-0.026,1.194,-0.093,92.1,29.6,-20.4,19,23,0
L,,259390,0.242,1.933,0.229,164.2,20.5,-31.2,29,33,0
L,,259450,0.386,1.773,0.492,282.6,196.9,-58.1,53,48,0
L,,259510,0.353,0.854,-0.086,181.3,108.0,-51.6,7,16,0
L,,259570,0.056,-0.028,0.184,-55.5,127.6,-82.0,9,12,0
L,,259630,0.423,0.156,0.473,-175.2,12.3,-67.7,16,32,0
L,,259690,0.331,0.429,0.290,-280.7,3.8,-42.3,18,21,0
L,,260195,-0.075,0.989,-0.016,38.9,6.7,-6.6,532,509,0
L,,260205,-0.065,1.003,-0.019,36.1,7.7,-5.6,554,584,0
L,,260230,-0.107,1.015,0.007,31.9,6.7,-4.9,470,540,0
L,,260291,-0.046,1.011,-0.058,27.5,16.1,-5.3,415,431,0
L,,260350,-0.113,1.038,-0.027,30.5,6.7,-5.0,319,346,0
L,,260411,-0.106,1.041,-0.089,43.8,13.6,-10.7,250,300,0
L,,260470,-0.072,1.057,-0.146,47.3,25.5,-16.0,115,163,0
L,,260560,-0.028,1.229,-0.118,87.0,37.2,-29.4,20,25,0
L,,260621,-0.037,1.656,-0.002,128.5,24.9,-40.3,16,20,0
L,,260680,0.021,2.446,0.754,198.1,117.3,-84.0,53,31,0
L,,260740,-0.138,0.891,-0.406,164.6,254.8,-70.7,23,21,0
L,,260800,0.208,0.455,-0.273,22.0,129.7,-47.7,69,14,0
L,,260860,0.833,0.149,0.551,-135.3,15.4,-81.7,45,15,0
L,,260951,0.270,0.690,0.335,-283.4,65.9,-22.8,52,19,0
L,,261010,0.373,1.589,0.217,-272.8,168.9,-30.4,18,23,0
L,,261070,0.976,2.199,-0.711,-291.2,167.4,-55.7,20,20,0
L,,261130,0.454,1.654,-1.629,-189.5,52.7,-25.6,33,31,0
L,,261190,0.575,1.014,-1.578,111.8,39.0,32.1,161,106,0
L,,261250,0.227,1.658,-1.080,131.5,-48.7,-13.1,512,509,0
L,,261310,-0.325,0.908,-0.025,91.7,-41.9,9.1,420,420,0
L,,261371,0.157,1.037,0.006,57.1,-18.2,-3.2,406,391,0
L,,261430,-0.059,1.006,-0.008,32.4,5.1,-2.9,416,390,0
L,,261491,-0.005,1.011,-0.034,18.6,3.5,-7.9,344,352,0
L,,261581,-0.036,1.011,-0.045,29.1,10.7,-3.4,351,305,0
L,,261640,0.036,1.002,-0.106,34.0,13.7,-7.0,316,193,0
L,,261701,-0.054,1.050,-0.120,48.7,7.9,-11.0,238,152,0
L,,261760,-0.027,1.127,-0.130,63.2,18.7,-9.3,39,58,0
L,,261820,0.000,1.216,-0.168,88.8,18.3,-11.4,26,24,0
L,,261880,0.238,1.514,-0.052,125.7,21.7,-14.6,35,30,0
L,,261940,0.427,2.102,0.527,198.0,36.3,-33.7,33,47,0
L,,262000,-0.132,1.071,-0.549,193.6,146.5,-8.1,60,50,0
L,,262060,-0.845,-0.286,-0.200,113.6,72.3,-10.2,11,8,0
L,,262121,0.102,0.119,0.343,-89.8,26.8,-44.1,27,17,0
L,,262210,0.315,0.392,0.173,-247.1,38.7,-26.3,17,10,0
L,,262270,0.117,1.219,0.139,-285.3,35.6,-12.5,12,12,0
L,,262331,0.289,2.016,-0.368,-280.0,66.4,-24.2,16,15,0
L,,262390,0.232,1.851,-1.076,-226.7,89.8,-39.2,17,16,0
L,,262451,0.546,1.367,-1.607,-45.4,52.2,-18.0,19,17,0
L,,262541,1.673,1.836,-1.120,99.8,-24.2,-0.5,502,507,0
L,,262600,-0.243,0.625,0.347,106.3,-40.1,7.9,452,462,0
L,,262661,0.406,1.021,-0.024,55.5,-21.9,-2.5,467,471,0
L,,262720,-0.121,0.969,0.001,32.5,1.7,-10.6,511,560,0
L,,262781,0.046,1.039,0.012,21.4,0.3,-4.0,448,488,0
L,,262840,-0.034,0.997,-0.021,25.5,12.3,-5.2,401,446,0
L,,262900,0.020,1.022,-0.034,31.8,5.6,-3.4,286,341,0
L,,262959,0.049,1.065,-0.077,45.5,5.0,-4.7,303,201,0
L,,263465,0.173,0.045,0.281,-190.8,40.3,-25.9,59,24,0
L,,263475,0.171,0.138,0.340,-207.7,33.9,-24.5,66,27,0
L,,263500,0.246,0.372,0.382,-248.7,14.0,-19.1,59,26,0
L,,263560,0.166,1.108,0.230,-317.3,1.9,-12.0,26,22,0
L,,263621,0.016,2.283,-0.275,-310.8,97.3,-37.3,29,26,0
L,,263710,0.630,1.447,-1.638,-160.8,-25.2,-22.1,27,24,0
L,,263770,0.230,1.163,-1.323,118.5,-3.0,-4.6,303,313,0
L,,263831,0.048,1.565,-0.319,127.6,-52.9,-5.3,552,606,0
L,,263890,-0.368,0.914,0.113,81.3,-32.7,0.2,563,622,0
L,,263951,0.327,0.989,0.015,54.1,-32.4,-9.6,532,591,0
L,,264010,-0.095,0.991,0.027,38.2,-1.4,-4.4,472,523,0
L,,264071,0.058,1.006,-0.029,25.5,-1.9,-4.5,402,435,0
L,,264130,0.005,0.994,-0.013,23.2,8.8,-6.3,394,441,0
L,,264190,0.046,1.027,-0.021,36.9,4.0,-9.4,440,489,0
L,,264250,0.000,1.043,-0.051,56.9,0.7,-10.7,383,429,0
L,,264340,-0.140,1.223,-0.065,84.4,13.8,-0.5,108,132,0
L,,264400,0.117,1.427,-0.116,120.3,10.6,-6.4,33,56,0
L,,264491,0.118,2.356,0.787,212.7,55.3,-42.3,75,67,0
L,,264550,-0.036,0.834,-0.738,185.8,155.3,-22.7,52,44,0
L,,264611,-0.827,-0.725,0.643,33.3,84.2,-81.6,47,20,0
L,,264701,0.320,0.083,0.319,-168.4,41.5,-59.2,27,20,0
L,,264760,0.247,0.557,0.223,-259.7,28.9,-42.0,68,31,0
L,,264821,0.450,1.385,0.142,-296.5,72.3,-48.3,25,40,0
L,,264880,0.651,2.248,-0.645,-288.4,110.9,-48.4,26,29,0
L,,264940,0.273,1.688,-1.234,-205.9,3.1,-21.8,38,29,0
L,,265000,0.351,1.016,-1.345,98.2,49.6,1.8,189,192,0
L,,265060,0.479,1.502,-0.776,137.4,-40.4,-14.9,489,527,0
L,,265121,-0.435,0.754,-0.053,81.0,-49.4,5.3,387,421,0
L,,265180,0.266,1.058,0.000,52.7,-25.3,-7.7,451,497,0
L,,265241,-0.089,0.991,-0.008,40.1,3.4,-7.6,416,449,0
L,,265300,0.042,1.010,-0.052,27.2,1.2,-0.8,432,497,0
L,,265361,-0.016,0.978,-0.063,23.1,9.1,-6.6,374,430,0
L,,265420,0.046,1.026,-0.059,23.3,1.2,-8.1,429,474,0
L,,265480,0.034,1.054,-0.081,30.5,2.5,-11.5,297,336,0
L,,265541,-0.064,1.072,-0.070,45.4,6.5,-12.1,358,374,0
L,,265600,-0.036,1.139,-0.107,73.5,18.4,-8.1,48,45,0
L,,265661,0.040,1.262,-0.169,104.5,3.6,-11.0,21,38,0
L,,265720,0.082,1.917,0.084,138.1,3.7,-28.5,65,80,0
L,,265781,0.157,1.719,0.720,231.1,177.8,-68.3,70,54,0
L,,265840,0.355,1.625,-0.406,169.9,175.5,-71.4,14,18,0
L,,265930,0.010,0.170,0.238,-56.3,108.6,-95.9,43,21,0
L,,266020,0.354,0.328,0.224,-216.6,30.6,-73.6,20,10,0
L,,266080,0.113,1.153,0.231,-283.0,42.7,-54.6,13,12,0
L,,266140,0.589,1.912,-0.238,-263.9,136.0,-60.6,21,17,0
L,,266201,0.774,1.750,-0.908,-228.6,87.2,-45.2,32,18,0
L,,266260,0.646,1.471,-1.916,-13.3,51.3,-7.9,33,14,0
L,,266975,-0.044,1.622,-0.032,123.9,13.0,-14.4,79,63,0
L,,266985,0.035,1.644,-0.025,133.7,13.4,-19.0,77,55,0
L,,267010,0.255,1.857,0.110,150.8,5.4,-16.1,71,54,0
L,,267071,0.306,1.421,0.400,251.1,192.4,-43.4,90,47,0
L,,267130,0.229,0.638,-0.172,172.6,91.3,-42.0,14,13,0
L,,267220,0.397,0.197,0.575,-86.5,65.1,-72.8,35,19,0
L,,267281,0.384,0.255,0.244,-194.4,24.2,-53.6,39,14,0
L,,267371,0.194,1.444,0.074,-283.3,102.9,-49.9,25,20,0
L,,267430,0.601,1.901,-0.789,-269.5,89.5,-49.2,24,16,0
L,,267491,0.534,1.619,-1.198,-191.1,-36.6,-13.0,40,21,0
L,,267550,0.168,1.564,-1.164,1.1,-31.2,-16.3,31,17,0
L,,267611,0.527,1.840,0.987,141.6,13.1,8.4,490,487,0
L,,267701,-0.355,1.031,-0.009,101.7,-19.1,7.0,455,462,0
L,,267760,0.097,1.009,-0.068,43.2,-20.1,-5.2,379,418,0
L,,267821,-0.019,1.016,-0.008,30.6,2.4,0.0,419,452,0
L,,267880,0.055,1.028,-0.046,28.3,5.4,-2.9,468,498,0
L,,267941,0.035,1.027,-0.074,37.0,4.4,-3.9,425,383,0
L,,268000,0.014,1.028,-0.108,46.4,5.6,-4.5,331,377,0
L,,268060,0.035,1.041,-0.183,52.1,0.7,-7.2,227,205,0
L,,268121,-0.032,1.205,-0.125,63.8,5.8,-6.7,28,26,0
L,,268180,0.107,1.277,-0.157,98.4,7.2,-3.9,66,47,0
L,,268241,0.218,1.634,0.015,138.4,0.9,-4.4,34,50,0
L,,268300,0.158,2.077,0.659,231.3,101.2,-19.6,39,56,0
L,,268361,-0.015,1.654,0.003,109.1,81.7,-16.0,55,45,0
L,,268420,-0.674,-0.593,-0.784,42.4,79.9,-26.8,42,11,0
L,,268481,0.115,-0.024,0.485,-93.3,36.2,-45.0,13,12,0
L,,268541,0.123,0.218,0.175,-215.6,20.0,-40.3,24,12,0
L,,268630,0.290,1.513,0.147,-312.7,22.7,-51.9,13,11,0
L,,268691,0.387,2.382,-0.778,-290.9,73.6,-70.1,25,15,0
L,,268750,0.549,1.712,-1.397,-225.0,-42.7,-34.3,27,13,0
L,,268810,0.227,1.159,-1.248,122.4,-10.5,1.4,324,85,0
L,,268871,0.484,1.379,-1.208,162.8,-31.3,-1.6,409,394,0
L,,268930,-0.444,0.688,-0.159,100.3,-57.4,-3.7,407,403,0
L,,268991,0.406,1.054,-0.002,68.4,-38.4,-8.6,453,413,0
L,,269050,-0.035,0.997,-0.062,41.0,-5.4,-6.7,442,431,0
L,,269111,0.048,1.025,-0.080,29.9,1.1,-7.4,430,433,0
L,,269200,0.022,0.977,-0.127,29.1,7.7,-9.3,362,331,0
L,,269260,-0.001,0.969,-0.145,30.5,4.4,-11.2,183,102,0
L,,269321,0.004,1.122,-0.137,40.3,26.4,-15.9,138,38,0
L,,269380,0.019,1.181,-0.125,67.1,21.9,-10.2,31,17,0
L,,269441,0.072,1.260,-0.162,102.0,4.9,-10.0,51,23,0
L,,269500,0.086,1.666,0.012,149.8,3.8,-14.4,63,30,0
L,,269560,0.589,1.888,0.628,235.9,99.6,-48.9,54,31,0
L,,269621,-0.045,1.321,0.523,57.7,108.0,-34.3,24,14,0
L,,269680,-0.550,-1.781,-0.669,28.8,124.6,-32.3,53,11,0
L,,269741,0.144,-0.005,0.508,-139.7,-4.6,-72.4,13,7,0
L,,270246,0.187,1.065,0.012,56.0,-30.0,-11.0,401,318,0
L,,270256,0.042,1.045,-0.022,48.5,-26.3,-13.6,450,351,0
L,,270281,-0.024,0.996,0.016,44.9,-10.9,-11.3,408,370,0
L,,270340,0.095,0.970,-0.078,31.8,-2.6,-0.9,483,514,0
L,,270401,-0.013,1.002,-0.028,25.3,4.4,-9.7,401,440,0
L,,270491,-0.002,0.991,-0.067,25.2,6.9,-6.8,414,393,0
L,,270581,-0.006,1.048,-0.132,44.2,3.7,-13.3,251,255,0
L,,270640,-0.095,1.133,-0.095,61.3,16.4,-13.3,112,25,0
L,,270701,0.056,1.145,-0.182,92.2,10.2,-11.2,17,23,0
L,,270760,0.119,1.688,-0.067,136.0,24.4,-26.6,22,27,0
L,,270821,-0.033,2.265,0.619,196.3,118.4,-59.0,53,62,0
L,,270911,0.080,0.626,-0.289,124.1,132.7,-121.2,11,11,0
L,,271000,0.397,0.153,0.407,-75.6,88.6,-81.4,20,11,0
L,,271061,0.496,0.287,0.232,-195.4,21.0,-67.4,35,11,0
L,,271121,0.123,0.949,0.158,-285.1,3.9,-30.9,32,11,0
L,,271180,0.197,1.696,-0.040,-224.0,114.5,-26.0,18,19,0
L,,271241,0.632,1.777,-0.647,-254.0,143.8,-68.1,15,16,0
L,,271300,0.748,1.411,-0.950,-193.6,-20.1,-29.4,17,19,0
L,,271361,0.286,1.240,-1.145,76.4,-44.0,10.2,28,13,0
L,,271420,1.350,1.487,-1.776,198.6,95.9,25.9,525,481,0
L,,271481,-0.152,0.976,0.012,99.5,-82.2,2.4,359,292,0
L,,271541,0.229,0.907,-0.121,89.4,2.3,-0.4,516,591,0
L,,271601,0.034,1.027,-0.023,45.2,-11.1,-9.3,465,502,0
L,,271661,0.030,1.008,-0.037,26.6,15.9,-12.3,566,503,0
L,,271720,-0.061,0.999,-0.038,14.8,7.2,-16.7,511,464,0
L,,271824,-0.076,1.024,-0.038,31.7,10.9,-8.8,458,481,0
L,,271840,-0.019,1.036,-0.050,36.1,15.2,-9.1,407,372,0
L,,271901,-0.037,1.073,-0.075,53.2,14.9,-14.7,196,168,0
L,,271960,-0.003,1.151,-0.122,71.0,24.2,-13.7,40,45,0
L,,272021,-0.012,1.217,-0.135,101.2,24.0,-14.7,37,20,0
L,,272081,0.132,1.797,0.066,139.3,27.3,-26.9,55,28,0
L,,272141,0.413,1.707,0.496,216.9,132.9,-57.2,52,43,0
L,,272201,-0.024,1.551,-0.289,140.1,133.1,-58.3,31,18,0
L,,272260,-0.126,0.411,-0.324,38.1,114.5,-83.9,34,15,0
L,,272320,0.070,0.082,0.477,-122.6,96.5,-71.4,36,12,0
L,,272380,0.279,0.348,0.256,-230.6,84.3,-64.4,45,11,0
L,,272441,0.220,1.333,0.161,-286.5,79.9,-69.7,21,15,0
L,,272500,0.500,2.122,-0.432,-282.1,97.0,-61.6,17,17,0
L,,272561,0.702,1.861,-0.972,-254.7,37.5,-43.1,20,17,0
L,,272621,0.510,1.781,-1.353,56.5,52.2,3.9,36,11,0
L,,272680,0.715,1.026,1.886,63.0,-125.7,10.7,452,123,0
L,,272741,-0.129,1.339,-0.050,100.6,-60.5,-7.9,497,135,0
L,,272831,0.089,0.919,-0.086,68.4,0.0,2.7,460,489,0
L,,272891,0.011,1.031,-0.023,39.2,-9.6,1.4,430,487,0
L,,272951,0.090,1.002,-0.062,26.9,2.5,1.8,437,487,0
L,,273041,0.056,0.986,-0.023,35.1,10.5,-2.4,428,400,0
L,,273545,0.330,0.128,0.585,-72.9,63.4,-64.6,32,10,0
L,,273555,0.424,0.102,0.531,-94.9,51.3,-60.2,29,8,0
L,,273581,0.276,0.105,0.352,-157.2,22.1,-55.3,34,11,0
L,,273641,0.198,0.499,0.262,-262.6,0.0,-42.0,66,15,0
L,,273701,0.368,1.414,0.236,-327.8,54.2,-47.5,31,18,0
L,,273760,0.492,2.352,-0.609,-293.5,83.3,-51.6,21,14,0
L,,273821,0.288,1.774,-1.521,-216.3,-63.7,-41.3,30,13,0
L,,273880,-0.098,1.282,-0.832,111.7,-21.3,-7.2,264,111,0
L,,273941,0.396,1.435,-1.202,146.1,-73.0,4.6,389,480,0
L,,274000,-0.459,0.680,-0.180,100.1,-68.2,-1.3,441,480,0
L,,274061,0.386,0.952,0.041,64.6,-31.5,-8.9,472,514,0
L,,274121,-0.066,0.958,-0.044,39.6,-0.7,-11.4,515,576,0
L,,274181,0.057,1.021,-0.049,22.4,2.1,-8.9,386,306,0
L,,274241,0.009,0.996,-0.072,25.5,0.7,-11.2,416,330,0
L,,274300,-0.017,1.014,-0.083,32.4,4.1,-12.2,451,503,0
L,,274361,0.040,1.038,-0.132,40.7,4.6,-18.2,329,321,0
L,,274419,-0.057,1.216,-0.101,64.1,13.6,-17.4,103,61,0
L,,274510,0.028,1.455,-0.089,124.8,17.5,-14.6,22,28,0
L,,274571,0.252,2.005,0.386,173.4,33.0,-27.7,32,21,0
L,,274630,0.117,1.223,0.078,269.6,179.5,-25.1,46,34,0
L,,274691,-0.112,0.744,0.403,183.0,139.0,-32.9,17,15,0
L,,274750,0.264,0.194,0.547,-76.3,89.6,-72.6,46,32,0
L,,274840,0.306,0.357,0.215,-228.5,47.6,-53.2,31,13,0
L,,274901,0.214,1.267,0.211,-291.7,57.3,-44.0,21,14,0
L,,274991,0.731,2.030,-0.923,-303.5,84.4,-63.9,18,15,0
L,,275050,0.339,1.781,-2.257,-194.0,-34.6,-16.9,27,14,0
L,,275111,0.355,0.818,0.063,108.4,20.3,2.3,419,94,0
L,,275213,-0.366,0.928,0.055,90.5,-70.6,-5.2,489,403,0
L,,275231,-0.160,1.010,-0.066,95.0,-38.0,15.6,349,386,0
L,,275321,-0.017,1.001,-0.005,39.1,-10.8,-11.5,437,461,0
L,,275380,0.025,1.018,-0.026,28.8,5.1,-3.6,327,348,0
L,,275440,-0.027,0.990,-0.016,33.4,6.5,-2.2,398,411,0
L,,275500,-0.022,1.001,-0.020,41.8,2.0,1.4,302,347,0
L,,275561,0.041,1.024,-0.132,44.2,4.3,-8.2,296,201,0
L,,275621,0.012,1.037,-0.168,49.7,5.8,-12.3,90,32,0
L,,275710,0.037,1.265,-0.131,98.2,14.9,-11.7,26,16,0
L,,275771,0.002,1.681,-0.007,147.2,11.9,-14.4,34,17,0
L,,275831,0.012,2.433,0.798,214.9,93.4,-40.9,31,20,0
L,,275891,-0.008,0.848,-0.496,157.8,159.7,-34.9,23,27,0
L,,275981,0.176,0.163,0.252,-42.2,95.5,-72.1,44,14,0
L,,276041,0.305,0.033,0.288,-168.5,-17.9,-58.1,22,9,0
L,,276101,0.076,0.487,0.195,-273.9,-24.7,-29.6,41,11,0
L,,276191,0.395,2.005,-0.214,-280.5,68.8,-46.0,18,14,0
L,,276250,0.410,1.889,-0.698,-250.0,68.5,-48.9,20,13,0
L,,276311,0.305,1.588,-1.577,-87.6,98.1,-21.3,27,12,0
L,,276371,0.558,0.889,-1.065,93.0,-24.0,4.6,93,35,0
L,,277085,0.223,1.940,0.236,164.0,32.2,-29.1,29,26,0
L,,277095,0.308,2.020,0.382,171.2,40.4,-36.4,40,28,0
L,,277121,0.046,2.176,0.815,219.8,126.6,-64.8,59,44,0
L,,277181,-0.006,0.811,-0.284,136.1,170.9,-52.9,23,15,0
L,,277241,-0.121,-1.299,0.014,7.4,173.0,-81.1,36,17,0
L,,277301,0.549,0.139,0.528,-123.8,57.1,-77.6,29,27,0
L,,277361,0.466,0.352,0.221,-230.8,5.6,-56.6,42,16,0
L,,277451,0.475,1.507,0.185,-302.5,95.2,-49.6,14,17,0
L,,277511,0.872,2.244,-0.710,-321.7,135.3,-43.4,13,19,0
L,,277601,0.334,1.442,-1.492,116.6,50.8,12.7,24,16,0
L,,277661,0.819,0.906,2.109,50.4,-8.6,18.5,432,171,0
L,,277721,-0.548,1.489,-0.585,117.8,-86.8,0.2,562,229,0
L,,277781,-0.207,0.944,-0.175,96.3,0.4,4.4,480,490,0
L,,277841,0.093,0.987,-0.052,45.2,-26.1,-3.4,500,420,0
L,,277901,-0.041,0.940,-0.057,35.4,7.2,-0.9,551,512,0
L,,277960,0.013,1.021,-0.068,22.9,6.6,-6.7,509,389,0
L,,278021,-0.024,1.010,-0.075,24.9,10.6,-6.2,425,304,0
L,,278081,0.035,1.012,-0.117,38.2,10.1,-6.3,329,345,0
L,,278141,0.003,1.043,-0.153,43.7,5.7,-8.4,227,155,0
L,,278201,0.072,1.184,-0.147,58.1,18.7,-12.8,39,23,0
L,,278261,0.063,1.238,-0.142,98.9,11.9,-12.8,26,16,0
L,,278321,0.058,1.587,0.027,145.8,23.5,-15.7,36,22,0
L,,278381,0.027,2.191,0.783,213.5,102.4,-40.3,58,28,0
L,,278441,-0.136,0.972,-0.450,165.2,139.0,-17.9,33,14,0
L,,278500,-0.234,0.482,0.026,27.2,112.0,-43.8,57,21,0
L,,278561,0.251,-0.015,0.296,-94.1,7.4,-76.1,22,13,0
L,,278651,0.217,0.520,0.213,-254.8,-4.9,-37.0,38,14,0
L,,278710,0.185,1.491,0.130,-322.2,27.4,-41.0,29,18,0
L,,278801,0.699,1.970,-0.859,-301.9,54.9,-45.0,24,14,0
L,,278861,0.417,1.674,-2.480,-123.9,7.5,-11.7,32,10,0
L,,278921,-0.088,1.073,0.345,86.7,-17.8,-4.7,339,234,0
L,,278981,-0.129,1.348,0.132,112.7,-118.6,2.3,542,601,0
L,,279041,-0.216,0.984,-0.104,101.0,-41.4,6.3,398,457,0
L,,279100,0.183,1.026,-0.038,56.7,-25.4,-9.5,465,538,0
L,,279161,-0.054,0.966,-0.056,31.6,6.7,-10.9,456,411,0
L,,279221,0.040,1.004,-0.086,15.4,0.0,-16.4,439,395,0
L,,279281,-0.022,1.014,-0.069,25.5,9.1,-14.0,404,394,0
L,,279341,0.003,1.036,-0.114,42.0,11.8,-9.7,313,298,0
L,,279401,-0.024,1.072,-0.138,53.5,14.9,-12.7,178,151,0
L,,279460,-0.071,1.237,-0.120,75.4,22.5,-9.8,31,18,0
L,,279551,0.028,1.815,0.045,160.7,15.7,-14.7,29,17,0
L,,279611,0.154,2.127,0.869,235.2,102.0,-44.2,92,29,0
L,,279671,0.097,0.990,-0.333,154.6,100.3,-30.3,23,15,0
L,,279731,-0.750,-1.653,-0.506,57.8,113.8,-36.8,44,12,0
L,,279791,0.452,-0.031,0.690,-114.7,15.0,-52.1,21,12,0
L,,279851,0.320,0.304,0.153,-224.5,-1.9,-40.9,31,10,0
L,,280356,0.063,1.030,-0.012,36.9,-21.2,-9.9,389,447,0
L,,280366,-0.009,1.050,-0.008,34.2,-13.5,-11.4,379,434,0
L,,280391,-0.013,0.955,-0.041,32.1,7.9,-10.1,503,532,0
L,,280451,-0.010,1.020,-0.017,16.8,7.9,-7.3,486,436,0
L,,280511,-0.007,1.007,-0.033,27.6,12.1,-5.3,403,274,0
L,,280571,0.009,1.025,-0.056,40.5,10.7,-6.0,408,263,0
L,,280631,0.032,1.013,-0.120,52.0,8.2,-9.7,353,317,0
L,,280691,-0.084,1.116,-0.125,60.4,16.4,-13.3,169,44,0
L,,280751,0.110,1.231,-0.142,83.6,11.2,-12.1,28,13,0
L,,280811,-0.006,1.967,0.100,144.8,5.7,-18.0,36,16,0
L,,280871,0.146,2.373,0.915,225.4,95.4,-44.5,57,38,0
L,,280931,0.222,1.199,-0.467,129.7,126.6,-64.6,38,14,0
L,,280991,-0.108,0.527,-0.078,42.4,142.1,-62.9,28,13,0
L,,281051,0.449,0.062,0.463,-107.9,60.6,-57.1,63,15,0
L,,281111,0.345,0.336,0.218,-228.6,5.5,-34.9,91,18,0
L,,281171,0.099,1.188,0.187,-285.6,30.8,-28.7,30,15,0
L,,281231,0.433,1.882,-0.281,-294.2,86.8,-40.3,19,12,0
L,,281291,0.584,2.020,-0.891,-262.5,91.9,-47.3,17,12,0
L,,281351,0.776,1.582,-2.125,8.1,54.1,4.6,31,11,0
L,,281411,0.695,1.302,2.865,67.3,-22.1,3.5,438,423,0
L,,281471,0.138,1.112,0.027,120.2,-73.0,1.4,519,592,0
L,,281531,0.406,0.942,-0.151,80.8,-16.1,-8.9,481,554,0
L,,281591,-0.022,1.029,-0.040,37.7,-8.9,-11.3,508,581,0
L,,281651,-0.066,0.941,-0.047,17.0,9.8,-8.8,420,472,0
L,,281711,-0.038,1.008,-0.003,14.9,13.5,-8.4,386,322,0
L,,281771,-0.032,1.008,-0.045,24.7,18.0,-8.2,425,375,0
L,,281831,0.019,1.012,-0.073,38.1,16.2,-9.3,389,282,0
L,,281891,-0.057,1.051,-0.125,45.7,22.2,-15.8,213,290,0
L,,281981,-0.050,1.182,-0.102,70.7,27.3,-15.2,34,18,0
L,,282041,-0.133,1.461,-0.024,107.8,32.2,-20.4,40,25,0
L,,282101,0.304,1.845,0.311,158.6,50.1,-33.6,42,23,0
L,,282161,0.278,1.318,-0.180,255.3,161.7,-39.6,65,29,0
L,,282220,0.679,1.134,0.620,178.3,118.3,4.4,20,16,0
L,,282281,0.328,-0.098,0.416,-63.2,16.3,-81.8,22,13,0
L,,282371,0.220,0.348,0.248,-208.9,56.8,-29.5,69,16,0
L,,282431,0.097,1.075,0.224,-291.6,60.0,-29.6,32,12,0
L,,282491,0.319,1.906,-0.156,-290.7,80.5,-49.4,19,10,0
L,,282551,0.499,1.874,-0.535,-266.2,107.6,-57.9,28,10,0
L,,282611,0.388,1.565,-1.753,-106.5,95.1,-24.2,29,11,0
L,,282671,0.596,1.046,-0.970,107.0,-30.3,-1.3,120,20,0
L,,282761,-0.254,1.031,0.349,115.6,-45.0,4.7,547,284,0
L,,282821,-0.214,0.960,-0.140,107.3,-14.2,6.0,446,357,0
L,,282881,0.073,1.068,-0.047,50.6,-14.7,-2.1,481,516,0
L,,282971,-0.037,1.006,-0.061,27.1,10.4,-4.6,541,468,0
L,,283031,-0.009,1.012,-0.045,25.4,16.0,-4.3,464,432,0
L,,283091,-0.024,1.004,-0.083,31.6,13.3,-5.3,443,511,0
L,,283625,0.229,0.177,0.393,-182.2,61.5,-52.8,21,14,0
L,,283635,0.263,0.175,0.280,-190.1,70.7,-49.4,25,11,0
L,,283661,0.359,0.338,0.264,-236.3,59.2,-50.7,44,12,0
L,,283721,0.110,1.157,0.208,-307.0,87.3,-52.2,29,13,0
L,,283811,0.830,2.577,-0.673,-271.4,81.4,-61.1,42,15,0
L,,283872,0.463,1.658,-2.479,-208.6,-30.7,-11.8,36,13,0
L,,283931,1.112,1.095,0.271,150.2,-38.9,12.8,286,197,0
L,,283991,-0.097,1.080,0.083,110.7,-143.6,20.2,452,475,0
L,,284050,0.183,1.110,-0.041,115.8,-4.3,-4.6,400,427,0
L,,284111,0.073,0.988,-0.104,50.0,-16.8,-14.7,415,469,0
L,,284171,0.000,0.961,-0.044,38.5,9.5,-1.4,496,504,0
L,,284231,0.072,1.024,-0.073,35.2,-0.2,-2.5,494,565,0
L,,284291,0.012,0.990,-0.133,35.4,2.7,-6.3,372,349,0
L,,284381,0.036,1.020,-0.166,36.0,1.9,-9.5,163,142,0
L,,284441,0.101,1.084,-0.188,47.9,2.3,-10.3,63,13,0
L,,284501,-0.023,1.274,-0.126,78.6,13.6,-10.5,24,12,0
L,,284561,0.135,1.424,-0.082,128.5,4.7,-4.4,39,17,0
L,,284622,0.085,2.081,0.434,176.5,21.9,-8.6,24,16,0
L,,284681,0.155,1.430,-0.122,274.3,128.2,5.3,62,36,0
L,,284771,0.018,-0.266,-0.374,-12.1,98.7,-12.6,21,23,0
L,,284832,0.222,0.101,0.484,-127.6,36.3,-36.6,39,22,0
L,,284921,0.139,0.734,0.233,-282.3,13.4,-29.4,56,27,0
L,,284981,0.350,1.655,0.101,-320.3,34.3,-56.4,71,23,0
L,,285041,0.336,2.229,-0.778,-319.4,98.4,-56.9,93,29,0
L,,285131,0.627,1.623,-1.770,74.2,-11.9,6.7,89,37,0
L,,285191,1.089,1.687,-0.202,124.3,-65.7,-1.2,487,369,0
L,,285251,-0.132,0.786,0.350,118.5,-81.2,1.8,456,492,0
L,,285311,0.255,0.982,-0.046,77.5,-22.2,-7.1,484,560,0
L,,285372,-0.023,0.994,-0.079,46.4,-2.3,-7.3,455,519,0
L,,285431,0.013,1.002,-0.077,27.3,9.7,-5.3,480,535,0
L,,285491,-0.032,1.009,-0.072,22.8,7.2,-7.6,418,492,0
L,,285551,0.006,1.031,-0.094,33.6,7.0,-6.7,301,361,0
L,,285611,0.025,1.045,-0.146,37.8,2.3,-9.6,294,203,0
L,,285671,-0.032,1.075,-0.152,42.8,9.0,-12.7,147,44,0
