device_ms,toe_L,heel_L,toe_R,heel_R
342744,795.0,902.0,,
342784,,,630.0,911.0
342803,803.0,909.0,,
342844,,,424.0,905.0
342864,804.0,912.0,,
342904,,,371.0,873.0
342923,799.0,912.0,,
342964,,,530.0,734.0
342984,791.0,911.0,,
343024,,,560.0,738.0
343043,787.0,914.0,,
343084,,,582.0,759.0
343104,775.0,914.0,,
343144,,,594.0,769.0
343164,736.0,913.0,,
343223,496.0,915.0,,
343234,,,599.0,771.0
343284,429.0,916.0,,
343294,,,610.0,786.0
343343,326.0,916.0,,
343354,,,602.0,798.0
343404,254.0,904.0,,
343414,,,671.0,815.0
343463,266.0,720.0,,
343474,,,784.0,870.0
343524,369.0,756.0,,
343583,403.0,755.0,,
343644,425.0,782.0,,
343704,391.0,804.0,,
343763,348.0,826.0,,
343854,369.0,851.0,,
343914,728.0,862.0,,
343979,,,829.0,915.0
343989,,,825.0,912.0
344003,788.0,893.0,,
344014,,,825.0,912.0
344104,,,765.0,912.0
344164,,,731.0,907.0
344254,,,446.0,882.0
344314,,,560.0,745.0
344375,,,597.0,771.0
344434,,,605.0,767.0
344494,,,605.0,759.0
344539,436.0,917.0,,
344549,452.0,916.0,,
344554,,,621.0,765.0
344574,434.0,916.0,,
344614,,,618.0,783.0
344633,280.0,916.0,,
344674,,,616.0,787.0
344694,251.0,908.0,,
344734,,,640.0,811.0
344753,272.0,860.0,,
344794,,,746.0,851.0
344814,320.0,725.0,,
344854,,,794.0,879.0
344874,371.0,754.0,,
344915,,,811.0,895.0
344934,412.0,773.0,,
344974,,,818.0,903.0
344994,410.0,803.0,,
345034,,,822.0,907.0
345053,359.0,826.0,,
345093,,,823.0,906.0
345114,353.0,832.0,,
345154,,,822.0,906.0
345173,353.0,854.0,,
345214,,,825.0,909.0
345234,499.0,845.0,,
345274,,,826.0,911.0
345293,775.0,885.0,,
345334,,,823.0,912.0
345354,786.0,892.0,,
345394,,,814.0,914.0
345414,795.0,901.0,,
345454,,,715.0,912.0
345474,798.0,905.0,,
345514,,,634.0,911.0
345564,800.0,909.0,,
345574,,,415.0,905.0
345624,799.0,907.0,,
345634,,,378.0,857.0
345684,801.0,908.0,,
345724,,,541.0,749.0
345744,801.0,910.0,,
345784,,,569.0,772.0
345803,799.0,910.0,,
345864,782.0,911.0,,
345875,,,595.0,788.0
345923,514.0,913.0,,
345934,,,583.0,793.0
345984,395.0,917.0,,
345994,,,543.0,798.0
346043,284.0,907.0,,
346054,,,568.0,805.0
346104,302.0,833.0,,
346114,,,606.0,820.0
346164,366.0,787.0,,
346174,,,790.0,876.0
346224,391.0,796.0,,
346234,,,801.0,885.0
346284,415.0,808.0,,
346294,,,803.0,885.0
346343,396.0,829.0,,
346354,,,802.0,886.0
346404,357.0,837.0,,
346415,,,809.0,889.0
346474,,,807.0,892.0
346494,344.0,857.0,,
346534,,,813.0,894.0
346553,708.0,853.0,,
346594,,,815.0,899.0
346644,787.0,893.0,,
346684,,,821.0,904.0
346704,799.0,908.0,,
346744,,,824.0,908.0
346764,800.0,909.0,,
346824,804.0,906.0,,
346883,803.0,911.0,,
346944,802.0,913.0,,
347034,800.0,914.0,,
347093,785.0,913.0,,
347154,706.0,914.0,,
347213,452.0,918.0,,
347274,326.0,918.0,,
347458,,,816.0,901.0
347468,,,814.0,899.0
347495,,,818.0,902.0
347554,,,823.0,906.0
347614,,,823.0,908.0
347674,,,823.0,910.0
347734,,,824.0,912.0
347824,,,821.0,912.0
347884,,,797.0,912.0
347944,,,733.0,909.0
347989,800.0,907.0,,
347999,800.0,906.0,,
348035,,,449.0,898.0
348094,,,539.0,743.0
348101,802.0,905.0,,
348114,802.0,905.0,,
348154,,,580.0,752.0
348173,801.0,906.0,,
348234,803.0,908.0,,
348245,,,605.0,770.0
348293,802.0,910.0,,
348304,,,594.0,773.0
348354,800.0,911.0,,
348364,,,587.0,775.0
348414,758.0,914.0,,
348424,,,599.0,787.0
348474,481.0,915.0,,
348484,,,627.0,793.0
348534,263.0,918.0,,
348544,,,781.0,870.0
348594,313.0,890.0,,
348604,,,800.0,889.0
348654,371.0,800.0,,
348665,,,813.0,898.0
348713,410.0,812.0,,
348724,,,819.0,904.0
348773,429.0,823.0,,
348785,,,821.0,905.0
348833,422.0,835.0,,
348844,,,822.0,904.0
348894,391.0,836.0,,
348904,,,823.0,907.0
348954,358.0,850.0,,
348964,,,826.0,910.0
349014,353.0,865.0,,
349054,,,825.0,909.0
349074,763.0,876.0,,
349114,,,818.0,910.0
349164,795.0,902.0,,
349174,,,751.0,905.0
349224,801.0,908.0,,
349234,,,644.0,888.0
349284,804.0,910.0,,
349294,,,516.0,845.0
349344,803.0,909.0,,
349354,,,585.0,751.0
349404,800.0,911.0,,
349415,,,597.0,761.0
349463,798.0,912.0,,
349474,,,600.0,768.0
349535,,,612.0,773.0
349554,785.0,914.0,,
349594,,,613.0,776.0
349614,717.0,914.0,,
349654,,,627.0,782.0
349673,478.0,916.0,,
349714,,,633.0,785.0
349734,391.0,919.0,,
349773,,,704.0,835.0
349793,264.0,911.0,,
349834,,,794.0,879.0
349854,312.0,857.0,,
349894,,,813.0,897.0
349914,365.0,804.0,,
349974,418.0,810.0,,
349984,,,821.0,904.0
350034,448.0,825.0,,
350044,,,820.0,908.0
350094,406.0,835.0,,
350104,,,824.0,910.0
350165,,,825.0,907.0
350184,371.0,848.0,,
350224,,,825.0,909.0
350274,456.0,854.0,,
350333,776.0,883.0,,
350394,789.0,897.0,,
350454,801.0,905.0,,
350514,803.0,909.0,,
350574,804.0,913.0,,
350634,805.0,914.0,,
350694,803.0,911.0,,
350729,,,530.0,734.0
350739,,,543.0,737.0
350753,806.0,911.0,,
350764,,,541.0,739.0
350825,,,561.0,751.0
350884,,,568.0,752.0
350944,,,564.0,751.0
351004,,,580.0,768.0
351064,,,589.0,772.0
351155,,,748.0,858.0
351214,,,790.0,876.0
351258,517.0,849.0,,
351268,526.0,850.0,,
351274,,,806.0,893.0
351293,526.0,850.0,,
351333,,,817.0,901.0
351354,521.0,851.0,,
351394,,,820.0,903.0
351413,499.0,860.0,,
351455,,,824.0,908.0
351474,421.0,863.0,,
351514,,,824.0,908.0
351564,413.0,865.0,,
351575,,,823.0,910.0
351624,444.0,868.0,,
351634,,,824.0,911.0
351694,,,822.0,912.0
351727,782.0,889.0,,
351744,787.0,893.0,,
351754,,,814.0,910.0
351804,791.0,896.0,,
351858,,,692.0,911.0
351864,796.0,904.0,,
351875,,,675.0,912.0
351924,800.0,906.0,,
351934,,,527.0,914.0
351984,801.0,905.0,,
352038,,,341.0,838.0
352043,802.0,906.0,,
352054,,,368.0,744.0
352104,803.0,911.0,,
352115,,,532.0,745.0
352164,805.0,913.0,,
352174,,,574.0,762.0
352224,804.0,915.0,,
352234,,,556.0,762.0
352314,791.0,912.0,,
352325,,,709.0,844.0
352384,,,646.0,845.0
352404,707.0,913.0,,
352445,,,614.0,815.0
352464,605.0,913.0,,
352524,492.0,914.0,,
352535,,,633.0,797.0
352583,380.0,912.0,,
352624,,,643.0,801.0
352644,347.0,902.0,,
352684,,,648.0,801.0
352734,364.0,779.0,,
352774,,,641.0,803.0
352793,421.0,785.0,,
352834,,,630.0,804.0
352854,470.0,805.0,,
352894,,,789.0,876.0
352914,472.0,830.0,,
352955,,,809.0,895.0
352974,436.0,838.0,,
353014,,,820.0,905.0
353034,388.0,846.0,,
353075,,,820.0,906.0
353124,370.0,855.0,,
353134,,,823.0,907.0
353184,401.0,858.0,,
353195,,,822.0,908.0
353244,744.0,865.0,,
353254,,,824.0,905.0
353314,,,824.0,909.0
353347,787.0,893.0,,
353375,,,819.0,910.0
353394,792.0,898.0,,
353434,,,805.0,909.0
353454,799.0,902.0,,
353495,,,716.0,909.0
353514,799.0,905.0,,
353574,801.0,908.0,,
353634,804.0,909.0,,
353694,805.0,911.0,,
353754,804.0,912.0,,
353814,796.0,912.0,,
353874,764.0,913.0,,
353934,576.0,916.0,,
353994,451.0,916.0,,
353999,,,563.0,756.0
354009,,,563.0,756.0
354035,,,563.0,761.0
354054,288.0,915.0,,
354125,,,506.0,798.0
354184,,,531.0,812.0
354245,,,808.0,899.0
354304,,,812.0,905.0
354365,,,816.0,908.0
354424,,,809.0,909.0
354514,,,809.0,912.0
354558,341.0,856.0,,
354568,349.0,853.0,,
354575,,,808.0,909.0
354594,363.0,855.0,,
354634,,,779.0,908.0
354654,380.0,858.0,,
354695,,,714.0,908.0
354744,752.0,870.0,,
354754,,,668.0,913.0
354814,,,628.0,911.0
354834,784.0,894.0,,
354875,,,591.0,915.0
354934,,,492.0,913.0
354937,794.0,900.0,,
354995,,,280.0,895.0
355014,793.0,900.0,,
355054,,,407.0,684.0
355074,796.0,901.0,,
355115,,,462.0,702.0
355134,796.0,900.0,,
355174,,,507.0,711.0
355194,799.0,902.0,,
355235,,,527.0,736.0
355284,802.0,906.0,,
355325,,,516.0,745.0
355344,802.0,908.0,,
355384,,,478.0,747.0
355445,,,489.0,772.0
355447,796.0,910.0,,
355464,792.0,913.0,,
355504,,,753.0,854.0
355524,752.0,910.0,,
355584,517.0,914.0,,
355594,,,807.0,892.0
355644,420.0,915.0,,
355684,,,812.0,898.0
355704,375.0,907.0,,
355744,,,818.0,904.0
355764,339.0,901.0,,
355804,,,817.0,909.0
355824,329.0,873.0,,
355865,,,814.0,908.0
355884,385.0,801.0,,
355944,401.0,803.0,,
355955,,,692.0,909.0
356014,,,603.0,912.0
356034,462.0,822.0,,
356075,,,466.0,915.0
356094,430.0,837.0,,
356134,,,324.0,917.0
356195,,,330.0,904.0
356197,366.0,828.0,,
356244,375.0,832.0,,
356285,,,382.0,727.0
356304,607.0,818.0,,
356344,,,428.0,733.0
356364,761.0,873.0,,
356405,,,476.0,744.0
356467,785.0,895.0,,
356495,,,499.0,765.0
356514,792.0,899.0,,
356554,,,444.0,770.0
356574,793.0,903.0,,
356615,,,399.0,792.0
356665,796.0,904.0,,
356674,,,447.0,801.0
356735,,,773.0,865.0
356754,801.0,908.0,,
356794,,,790.0,877.0
356814,802.0,909.0,,
356875,802.0,908.0,,
356884,,,814.0,902.0
356934,803.0,912.0,,
356994,803.0,912.0,,
357054,804.0,911.0,,
357114,802.0,910.0,,
357174,801.0,911.0,,
357264,801.0,908.0,,
357354,801.0,909.0,,
357389,,,590.0,919.0
357399,,,577.0,916.0
357415,800.0,909.0,,
357424,,,563.0,914.0
357474,801.0,909.0,,
357485,,,339.0,915.0
357534,799.0,910.0,,
357544,,,300.0,889.0
357605,,,409.0,719.0
357665,,,455.0,736.0
357724,,,483.0,752.0
357785,,,501.0,766.0
357844,,,495.0,762.0
357934,,,460.0,775.0
357995,,,471.0,792.0
358039,804.0,914.0,,
358049,802.0,911.0,,
358054,,,762.0,858.0
358115,,,788.0,875.0
358134,800.0,910.0,,
358174,,,807.0,890.0
358235,,,815.0,900.0
358237,802.0,912.0,,
358254,800.0,911.0,,
358294,,,818.0,905.0
358314,802.0,912.0,,
358355,,,817.0,904.0
358375,804.0,911.0,,
358445,,,819.0,907.0
358464,802.0,912.0,,
358504,,,817.0,909.0
358524,803.0,913.0,,
358565,,,811.0,911.0
358584,804.0,914.0,,
358625,,,700.0,913.0
358644,803.0,913.0,,
358685,,,607.0,914.0
358705,802.0,912.0,,
358745,,,490.0,916.0
358764,801.0,912.0,,
358834,,,257.0,841.0
358868,803.0,912.0,,
358884,804.0,910.0,,
358895,,,422.0,715.0
358944,802.0,913.0,,
358955,,,451.0,712.0
359014,,,500.0,741.0
359034,803.0,912.0,,
359075,,,508.0,748.0
359094,802.0,912.0,,
359134,,,466.0,747.0
359184,804.0,914.0,,
359195,,,443.0,776.0
359245,802.0,911.0,,
359254,,,507.0,785.0
359304,802.0,912.0,,
359315,,,765.0,858.0
359364,803.0,912.0,,
359375,,,786.0,873.0
359424,803.0,913.0,,
359435,,,806.0,890.0
359484,803.0,912.0,,
359495,,,813.0,899.0
359544,803.0,913.0,,
359554,,,817.0,904.0
359604,803.0,911.0,,
359615,,,819.0,904.0
359665,803.0,912.0,,
359674,,,822.0,908.0
359735,,,822.0,908.0
359754,804.0,911.0,,
359794,,,817.0,910.0
359814,805.0,911.0,,
359855,,,799.0,912.0
359904,804.0,914.0,,
359915,,,658.0,912.0
359963,804.0,912.0,,
359975,,,546.0,916.0
360024,804.0,913.0,,
360035,,,333.0,903.0
360084,804.0,912.0,,
360094,,,312.0,760.0
360144,806.0,912.0,,
360205,804.0,911.0,,
360294,804.0,913.0,,
360354,804.0,912.0,,
360415,803.0,912.0,,
360474,804.0,911.0,,
360535,804.0,911.0,,
360594,805.0,910.0,,
360654,807.0,912.0,,
360714,806.0,912.0,,
360804,806.0,913.0,,
360809,,,823.0,906.0
360819,,,821.0,905.0
360875,,,821.0,906.0
360894,805.0,913.0,,
360935,,,824.0,907.0
360955,808.0,912.0,,
360995,,,822.0,910.0
361054,,,817.0,907.0
361115,,,794.0,911.0
361174,,,729.0,908.0
361235,,,694.0,906.0
361294,,,388.0,897.0
361355,,,445.0,663.0
361415,,,537.0,707.0
361475,,,573.0,736.0
361535,,,586.0,741.0
361594,,,582.0,737.0
361685,,,554.0,753.0
361745,,,582.0,787.0
361848,,,776.0,868.0
361865,,,783.0,872.0
361924,,,798.0,883.0
361985,,,812.0,895.0
362075,,,819.0,901.0
362088,625.0,844.0,,
362098,619.0,839.0,,
362125,623.0,836.0,,
362134,,,822.0,908.0
362184,631.0,842.0,,
362195,,,822.0,907.0
362245,621.0,843.0,,
362254,,,823.0,908.0
362304,622.0,844.0,,
362315,,,825.0,910.0
362365,608.0,842.0,,
362375,,,823.0,912.0
362424,605.0,841.0,,
362435,,,810.0,912.0
362484,602.0,841.0,,
362495,,,698.0,913.0
362544,595.0,840.0,,
362555,,,547.0,910.0
362604,601.0,843.0,,
362615,,,356.0,890.0
362665,597.0,844.0,,
362674,,,536.0,700.0
362724,610.0,846.0,,
362765,,,586.0,748.0
362785,610.0,847.0,,
362825,,,586.0,745.0
362844,663.0,837.0,,
362905,711.0,853.0,,
362928,,,543.0,743.0
362945,,,529.0,745.0
362964,736.0,861.0,,
363024,748.0,869.0,,
363035,,,545.0,798.0
363083,754.0,871.0,,
363125,,,768.0,859.0
363144,759.0,873.0,,
363185,,,792.0,880.0
363205,761.0,876.0,,
363245,,,810.0,894.0
363264,764.0,876.0,,
363325,763.0,874.0,,
363348,,,822.0,907.0
363384,763.0,876.0,,
363395,,,823.0,908.0
363444,767.0,877.0,,
363485,,,821.0,911.0
363504,772.0,880.0,,
363544,,,819.0,910.0
363564,773.0,881.0,,
363605,,,819.0,913.0
363625,779.0,885.0,,
363684,787.0,892.0,,
363708,,,684.0,911.0
363745,797.0,901.0,,
363804,799.0,906.0,,
363865,801.0,907.0,,
363924,802.0,910.0,,
363984,802.0,906.0,,
364044,801.0,907.0,,
364104,804.0,908.0,,
364165,804.0,910.0,,
364169,,,544.0,751.0
364179,,,534.0,754.0
364205,,,508.0,757.0
364224,805.0,911.0,,
364265,,,537.0,787.0
364285,803.0,913.0,,
364325,,,697.0,822.0
364344,785.0,912.0,,
364384,,,783.0,871.0
364405,673.0,912.0,,
364445,,,804.0,891.0
364504,,,817.0,902.0
364507,543.0,912.0,,
364524,523.0,911.0,,
364565,,,820.0,905.0
364584,481.0,906.0,,
364644,427.0,894.0,,
364655,,,820.0,908.0
364714,,,817.0,911.0
364775,,,807.0,913.0
364865,,,684.0,914.0
364968,,,518.0,915.0
364985,,,491.0,916.0
365044,,,379.0,912.0
365135,,,324.0,708.0
365195,,,441.0,731.0
365254,,,495.0,747.0
365315,,,519.0,752.0
365375,,,510.0,756.0
365435,,,438.0,761.0
365495,,,451.0,785.0
365555,,,750.0,846.0
365645,,,805.0,892.0
365735,,,822.0,907.0
365794,,,824.0,910.0
365855,,,823.0,910.0
365915,,,819.0,911.0
365975,,,816.0,911.0
366035,,,809.0,912.0
366095,,,726.0,913.0
366185,,,637.0,914.0
366245,,,489.0,914.0
366334,,,322.0,856.0
366395,,,467.0,730.0
366455,,,495.0,734.0
366515,,,528.0,741.0
366575,,,541.0,744.0
366635,,,495.0,751.0
366695,,,482.0,767.0
366798,,,681.0,814.0
366815,,,738.0,841.0
366875,,,787.0,876.0
366935,,,811.0,895.0
366995,,,822.0,907.0
367500,,,628.0,917.0
367510,,,609.0,913.0
367535,,,548.0,916.0
367595,,,413.0,908.0
367655,,,317.0,856.0
367745,,,496.0,738.0
367805,,,535.0,743.0
367895,,,552.0,750.0
367985,,,500.0,754.0
368044,,,522.0,775.0
368105,,,530.0,791.0
368165,,,771.0,862.0
368255,,,804.0,889.0
368315,,,811.0,896.0
368375,,,814.0,899.0
368434,,,817.0,903.0
368495,,,818.0,901.0
368584,,,822.0,908.0
368645,,,819.0,909.0
368705,,,807.0,910.0
368808,,,555.0,915.0
368825,,,546.0,914.0
368885,,,417.0,913.0
368945,,,339.0,881.0
369005,,,436.0,716.0
369065,,,490.0,732.0
369125,,,529.0,735.0
369185,,,545.0,742.0
369288,,,472.0,752.0
369305,,,470.0,761.0
369365,,,494.0,792.0
369425,,,740.0,843.0
369485,,,792.0,880.0
369545,,,809.0,898.0
369605,,,818.0,904.0
369665,,,823.0,907.0
369724,,,824.0,908.0
369785,,,821.0,911.0
369845,,,816.0,911.0
369905,,,808.0,912.0
369965,,,747.0,912.0
370025,,,674.0,916.0
370084,,,658.0,914.0
370145,,,553.0,914.0
370235,,,337.0,876.0
370295,,,475.0,731.0
371009,,,827.0,912.0
371019,,,822.0,908.0
371045,,,821.0,907.0
371105,,,822.0,909.0
371165,,,821.0,909.0
371225,,,819.0,910.0
371285,,,805.0,911.0
371345,,,707.0,911.0
371405,,,613.0,915.0
371465,,,514.0,918.0
371525,,,316.0,914.0
371585,,,282.0,884.0
371645,,,430.0,730.0
371705,,,442.0,737.0
371765,,,497.0,756.0
371825,,,520.0,766.0
371885,,,517.0,774.0
371975,,,493.0,784.0
372035,,,613.0,803.0
372095,,,778.0,867.0
372155,,,800.0,888.0
372215,,,811.0,895.0
372275,,,814.0,900.0
372365,,,816.0,901.0
372455,,,822.0,905.0
372515,,,819.0,911.0
372575,,,791.0,910.0
372635,,,641.0,913.0
372695,,,537.0,917.0
372755,,,320.0,909.0
372845,,,397.0,733.0
372948,,,504.0,760.0
372965,,,508.0,761.0
373025,,,510.0,779.0
373085,,,502.0,773.0
373145,,,476.0,779.0
373205,,,518.0,787.0
373265,,,774.0,866.0
373325,,,800.0,888.0
373385,,,812.0,900.0
373445,,,818.0,905.0
373505,,,823.0,907.0
373565,,,820.0,907.0
373625,,,819.0,908.0
373685,,,812.0,911.0
373745,,,715.0,912.0
374250,,,511.0,763.0
374260,,,506.0,760.0
374285,,,488.0,765.0
374345,,,425.0,783.0
374405,,,443.0,802.0
374465,,,733.0,846.0
374525,,,785.0,874.0
374585,,,807.0,892.0
374675,,,819.0,903.0
374735,,,820.0,908.0
374795,,,815.0,908.0
374855,,,811.0,910.0
374916,,,783.0,911.0
374975,,,652.0,912.0
375035,,,553.0,916.0
375095,,,469.0,916.0
375155,,,404.0,917.0
375215,,,312.0,901.0
375275,,,339.0,736.0
375335,,,424.0,739.0
375395,,,485.0,769.0
375456,,,506.0,779.0
375515,,,498.0,786.0
375575,,,433.0,787.0
375635,,,424.0,806.0
375695,,,526.0,803.0
375755,,,780.0,870.0
375815,,,799.0,881.0
375875,,,814.0,899.0
375935,,,817.0,905.0
375996,,,819.0,908.0
376055,,,820.0,908.0
376145,,,818.0,910.0
376206,,,802.0,910.0
376265,,,660.0,913.0
376325,,,586.0,915.0
376385,,,466.0,916.0
376445,,,318.0,907.0
376505,,,322.0,805.0
376565,,,448.0,747.0
376668,,,513.0,774.0
376685,,,506.0,774.0
376746,,,515.0,785.0
376805,,,477.0,786.0
376865,,,463.0,795.0
376956,,,510.0,803.0
377459,,,812.0,914.0
377469,,,806.0,911.0
377496,,,781.0,910.0
377555,,,632.0,915.0
377615,,,506.0,916.0
377675,,,442.0,914.0
377735,,,283.0,899.0
377795,,,403.0,753.0
377855,,,458.0,752.0
377945,,,497.0,768.0
378005,,,509.0,773.0
378065,,,458.0,773.0
378125,,,455.0,794.0
378185,,,462.0,813.0
378246,,,750.0,850.0
378335,,,804.0,892.0
378395,,,816.0,902.0
378456,,,820.0,906.0
378515,,,819.0,907.0
378605,,,820.0,909.0
378666,,,816.0,910.0
378725,,,801.0,911.0
378815,,,613.0,914.0
378875,,,520.0,915.0
378935,,,418.0,915.0
378996,,,291.0,886.0
379055,,,425.0,756.0
379116,,,436.0,737.0
379175,,,496.0,758.0
379235,,,514.0,771.0
379326,,,451.0,779.0
379385,,,457.0,796.0
379445,,,471.0,796.0
379505,,,779.0,869.0
379565,,,804.0,889.0
379625,,,815.0,902.0
379685,,,821.0,904.0
379746,,,822.0,906.0
379805,,,820.0,908.0
379866,,,821.0,908.0
379925,,,817.0,911.0
380015,,,780.0,911.0
380105,,,637.0,913.0
380196,,,347.0,911.0
380286,,,368.0,709.0
380345,,,451.0,739.0
380850,,,812.0,901.0
380860,,,812.0,900.0
380885,,,816.0,905.0
380975,,,823.0,910.0
381036,,,818.0,910.0
381095,,,811.0,911.0
381156,,,797.0,912.0
381215,,,761.0,914.0
381275,,,737.0,911.0
381335,,,709.0,911.0
381439,,,710.0,911.0
381456,,,683.0,910.0
381515,,,457.0,905.0
381576,,,281.0,869.0
381666,,,521.0,706.0
381725,,,555.0,731.0
381786,,,558.0,724.0
381845,,,565.0,722.0
381906,,,561.0,728.0
381965,,,558.0,758.0
382026,,,578.0,775.0
382085,,,590.0,783.0
382175,,,774.0,865.0
382236,,,795.0,884.0
382338,,,822.0,907.0
382355,,,824.0,909.0
382416,,,824.0,908.0
382475,,,818.0,911.0
382536,,,810.0,912.0
382595,,,777.0,912.0
382656,,,722.0,910.0
382715,,,701.0,911.0
382776,,,706.0,912.0
382835,,,640.0,907.0
382895,,,358.0,902.0
382956,,,418.0,726.0
383045,,,550.0,722.0
383105,,,577.0,741.0
383166,,,588.0,749.0
383255,,,545.0,748.0
383345,,,562.0,777.0
383406,,,664.0,811.0
383465,,,785.0,871.0
383555,,,810.0,896.0
383645,,,817.0,901.0
383736,,,821.0,905.0
384480,,,414.0,765.0
384490,,,407.0,764.0
384515,,,428.0,769.0
384576,,,444.0,770.0
384635,,,763.0,859.0
384696,,,802.0,888.0
384755,,,812.0,897.0
384816,,,819.0,903.0
384906,,,822.0,910.0
384965,,,819.0,911.0
385026,,,801.0,911.0
385116,,,634.0,914.0
385175,,,547.0,915.0
385236,,,449.0,917.0
385295,,,421.0,919.0
385356,,,267.0,907.0
385416,,,338.0,751.0
385505,,,429.0,737.0
385566,,,493.0,758.0
385625,,,506.0,772.0
385685,,,474.0,776.0
385776,,,441.0,793.0
385835,,,554.0,797.0
385896,,,781.0,869.0
385956,,,806.0,886.0
386015,,,817.0,903.0
386076,,,822.0,910.0
386135,,,822.0,911.0
386196,,,811.0,911.0
386255,,,797.0,912.0
386359,,,667.0,912.0
386406,,,636.0,914.0
386465,,,597.0,914.0
386526,,,508.0,918.0
386585,,,328.0,910.0
386646,,,314.0,844.0
386706,,,432.0,722.0
386765,,,455.0,726.0
386856,,,500.0,744.0
386916,,,485.0,760.0
387005,,,472.0,768.0
387066,,,495.0,775.0
387125,,,751.0,849.0
387186,,,792.0,880.0
387246,,,813.0,895.0
387305,,,821.0,907.0
387810,,,441.0,920.0
387820,,,407.0,918.0
387845,,,304.0,908.0
387906,,,287.0,834.0
387965,,,416.0,741.0
388069,,,491.0,755.0
388085,,,497.0,765.0
388146,,,513.0,769.0
388206,,,445.0,764.0
388266,,,439.0,778.0
388326,,,447.0,799.0
388385,,,763.0,858.0
388446,,,797.0,883.0
388505,,,815.0,900.0
388566,,,821.0,906.0
388625,,,823.0,910.0
388686,,,823.0,910.0
388746,,,821.0,912.0
388835,,,817.0,913.0
388925,,,782.0,912.0
388986,,,677.0,913.0
389045,,,631.0,914.0
389106,,,410.0,912.0
389166,,,296.0,881.0
389226,,,453.0,716.0
389286,,,487.0,735.0
389345,,,510.0,729.0
389406,,,533.0,734.0
389465,,,495.0,735.0
389526,,,487.0,745.0
389585,,,488.0,782.0
389646,,,487.0,795.0
389706,,,778.0,868.0
389766,,,800.0,886.0
389826,,,816.0,899.0
389885,,,820.0,903.0
389946,,,820.0,906.0
390005,,,824.0,909.0
390095,,,822.0,914.0
390156,,,819.0,912.0
390215,,,800.0,912.0
390276,,,688.0,913.0
390335,,,647.0,913.0
390439,,,317.0,891.0
390456,,,312.0,873.0
390545,,,513.0,727.0
391050,,,799.0,890.0
391060,,,802.0,889.0
391085,,,809.0,894.0
391146,,,816.0,899.0
391236,,,818.0,903.0
391338,,,821.0,908.0
391386,,,821.0,909.0
391446,,,823.0,911.0
391505,,,818.0,915.0
391565,,,794.0,912.0
391625,,,614.0,915.0
391686,,,467.0,919.0
391746,,,390.0,913.0
391806,,,317.0,884.0
391866,,,428.0,740.0
391925,,,443.0,730.0
391986,,,487.0,748.0
392045,,,512.0,763.0
392106,,,476.0,763.0
392166,,,446.0,772.0
392226,,,432.0,791.0
392286,,,678.0,815.0
392346,,,784.0,871.0
392406,,,807.0,892.0
392465,,,816.0,901.0
392526,,,821.0,904.0
392585,,,822.0,907.0
392676,,,823.0,911.0
392736,,,820.0,911.0
392795,,,815.0,912.0
392855,,,779.0,913.0
392916,,,654.0,914.0
392976,,,601.0,915.0
393066,,,285.0,903.0
393125,,,349.0,731.0
393186,,,460.0,738.0
393246,,,487.0,744.0
393306,,,509.0,759.0
393366,,,486.0,770.0
393456,,,468.0,787.0
393516,,,474.0,809.0
393606,,,727.0,840.0
393708,,,800.0,887.0
393726,,,804.0,890.0
393786,,,816.0,904.0
393846,,,822.0,906.0
394590,,,526.0,765.0
394600,,,518.0,761.0
394625,,,498.0,754.0
394686,,,429.0,764.0
394746,,,477.0,792.0
394806,,,587.0,799.0
394866,,,785.0,872.0
394926,,,807.0,894.0
394986,,,818.0,904.0
395045,,,821.0,908.0
395106,,,826.0,909.0
395196,,,824.0,910.0
395256,,,819.0,912.0
395316,,,810.0,912.0
395375,,,707.0,915.0
395466,,,582.0,916.0
395569,,,293.0,894.0
395585,,,315.0,867.0
395646,,,441.0,738.0
395706,,,475.0,739.0
395766,,,514.0,742.0
395826,,,526.0,746.0
395886,,,463.0,754.0
395946,,,462.0,775.0
396006,,,449.0,803.0
396066,,,744.0,842.0
396156,,,798.0,887.0
396216,,,813.0,899.0
396276,,,823.0,906.0
396335,,,823.0,908.0
396426,,,823.0,910.0
396486,,,824.0,911.0
396576,,,811.0,912.0
396636,,,702.0,916.0
396696,,,581.0,915.0
396756,,,491.0,916.0
396816,,,307.0,901.0
396875,,,389.0,715.0
396966,,,477.0,741.0
397026,,,496.0,743.0
397086,,,513.0,760.0
397146,,,461.0,766.0
397206,,,490.0,779.0
397265,,,506.0,796.0
397326,,,747.0,846.0
397386,,,793.0,879.0
397890,,,829.0,913.0
397900,,,824.0,910.0
397956,,,821.0,912.0
398016,,,811.0,914.0
398076,,,679.0,914.0
398136,,,559.0,915.0
398196,,,398.0,913.0
398256,,,350.0,893.0
398316,,,418.0,726.0
398376,,,476.0,748.0
398436,,,505.0,758.0
398496,,,533.0,764.0
398555,,,535.0,761.0
398646,,,496.0,778.0
398706,,,490.0,788.0
398766,,,559.0,794.0
398826,,,767.0,861.0
398886,,,789.0,879.0
398946,,,809.0,895.0
399006,,,820.0,904.0
399066,,,823.0,911.0
399156,,,828.0,911.0
399216,,,824.0,912.0
399306,,,825.0,913.0
399366,,,826.0,913.0
399426,,,825.0,914.0
399486,,,821.0,916.0
399546,,,797.0,913.0
399606,,,681.0,915.0
399666,,,637.0,916.0
399756,,,381.0,905.0
