side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase
R,,3875726,0.519,2.381,-0.271,-177.2,-74.4,-140.3,538,894,0
R,,3875786,-0.528,1.749,-0.537,-203.0,159.9,-347.2,244,892,0
R,,3875845,0.184,0.069,0.047,-42.9,-9.8,-51.1,568,749,0
R,,3875906,0.169,0.060,-0.032,-23.1,-9.8,159.5,532,716,0
R,,3875965,0.273,0.465,-0.282,24.0,84.2,279.3,519,709,0
R,,3876055,-0.097,1.500,-0.953,98.3,120.0,367.9,497,663,0
R,,3876159,-1.932,2.514,-0.475,221.9,-125.5,153.3,489,729,0
R,,3876175,-2.137,2.465,0.965,121.4,-153.9,104.0,454,739,0
R,,3876236,0.930,1.154,0.581,-178.2,270.7,-242.3,658,751,0
R,,3876295,-0.508,1.102,-0.309,-17.5,-22.0,-154.4,719,832,0
R,,3876356,-0.117,0.913,-0.093,-50.4,-32.2,-77.9,762,875,0
R,,3876416,0.041,0.949,-0.064,23.5,-28.2,-35.8,776,886,0
R,,3876476,-0.001,1.035,-0.153,-5.3,-17.6,-29.9,765,889,0
R,,3876536,-0.060,0.991,-0.106,9.2,-6.9,-36.8,756,895,0
R,,3876595,-0.140,0.999,-0.123,8.9,-35.1,-28.4,740,900,0
R,,3876686,-0.115,1.190,-0.092,-35.5,-18.8,-56.2,662,905,0
R,,3876746,-0.019,1.401,-0.063,-86.8,1.8,-86.7,638,907,0
R,,3876806,0.255,1.984,0.056,-171.7,-40.1,-140.7,570,898,0
R,,3876896,-0.177,1.649,-0.522,-166.3,209.8,-322.9,183,876,0
R,,3876956,-0.511,0.036,-0.563,-22.9,19.8,39.5,560,726,0
R,,3877016,0.213,0.119,-0.139,2.5,-19.0,201.5,528,707,0
R,,3877076,0.313,0.565,-0.271,52.2,61.2,304.9,503,668,0
R,,3877144,-0.156,1.461,-1.060,115.7,134.1,346.4,517,656,0
R,,3877196,-0.974,2.271,-0.804,203.7,110.2,325.5,478,670,0
R,,3877255,-2.529,2.650,-0.073,159.4,-324.9,173.1,402,729,0
R,,3877316,0.016,1.260,1.728,-252.7,401.6,-305.9,628,732,0
R,,3877375,-0.166,1.386,-0.045,18.8,-52.7,-116.2,710,819,0
R,,3877436,0.162,0.862,-0.216,-76.8,-0.1,-82.3,765,875,0
R,,3877496,0.069,0.936,-0.287,19.8,-37.5,-49.6,779,889,0
R,,3877589,-0.072,1.033,-0.061,-5.3,-21.7,-30.6,767,895,0
R,,3877675,-0.236,1.004,-0.047,8.2,-20.2,-24.8,744,899,0
R,,3877736,-0.031,1.027,-0.080,-12.3,-23.7,-31.2,672,903,0
R,,3877795,-0.046,1.227,-0.184,-43.0,-13.1,-58.5,667,904,0
R,,3877856,0.043,1.637,-0.017,-125.1,-0.6,-106.8,670,903,0
R,,3877916,1.215,2.533,-0.578,-170.3,-67.6,-164.3,416,898,0
R,,3877976,0.003,1.703,-0.618,-168.3,229.7,-330.3,190,868,0
R,,3878036,-0.364,0.213,-0.601,-8.6,-37.1,28.4,547,700,0
R,,3878096,0.279,0.042,0.119,25.9,-17.6,195.9,536,691,0
R,,3878156,0.315,0.474,-0.265,82.4,66.2,298.8,520,670,0
R,,3878246,-0.434,1.905,-0.465,176.8,66.7,363.6,474,681,0
R,,3878306,-2.083,2.079,-0.671,145.7,28.2,226.8,435,751,0
R,,3878366,-1.679,1.476,0.633,-6.5,90.1,-58.9,447,766,0
R,,3878425,6.662,1.629,-0.149,-115.0,54.3,-82.7,680,786,9
R,,3878486,0.292,0.469,-0.127,-6.2,57.4,-116.2,740,851,0
R,,3878545,-0.129,0.963,-0.015,-33.3,-40.9,-64.7,766,876,0
R,,3878649,-0.020,1.069,-0.330,2.0,-42.7,-24.4,769,888,0
R,,3878666,0.018,0.991,-0.255,0.9,-37.4,-29.1,766,888,0
R,,3878726,-0.135,0.985,-0.156,18.7,-8.4,-42.9,757,894,0
R,,3878786,-0.121,0.988,-0.226,2.4,-50.4,-37.4,748,898,0
R,,3878846,-0.135,1.114,-0.145,-32.9,-35.6,-50.8,681,905,0
R,,3878906,-0.084,1.457,-0.138,-83.0,-24.1,-91.7,665,905,0
R,,3878996,1.282,2.650,-0.750,-208.2,-65.9,-205.4,437,899,0
R,,3879056,-0.277,1.925,-1.371,-125.7,127.7,-367.1,238,867,0
R,,3879116,-0.446,0.179,-0.346,37.3,-91.7,49.9,545,722,0
R,,3879176,0.488,0.123,0.196,70.7,-35.5,209.5,513,704,0
R,,3879236,0.389,0.522,-0.167,136.0,52.0,303.4,524,662,0
R,,3879295,0.114,1.438,-0.580,137.8,74.8,351.8,497,667,0
R,,3879355,-1.089,2.527,-0.007,160.7,87.5,326.6,503,721,0
R,,3879416,-2.632,2.510,0.959,128.4,-211.0,87.9,439,751,0
R,,3879505,-1.738,1.331,0.238,-14.4,15.3,-182.0,691,797,0
R,,3879566,-0.780,1.057,0.203,-66.2,3.7,-109.6,749,862,0
R,,3879625,-0.106,0.947,-0.008,33.3,-35.8,-47.2,767,882,0
R,,3879686,-0.134,0.992,-0.247,18.1,-30.8,-26.3,774,887,0
R,,3879746,-0.121,0.996,-0.143,18.9,-23.7,-27.7,766,889,0
R,,3879806,-0.135,1.028,-0.282,14.1,-26.2,-25.6,757,894,0
R,,3879866,-0.100,0.959,-0.262,-4.2,-43.2,-32.9,748,902,0
R,,3879956,-0.083,1.321,-0.167,-66.0,-29.1,-67.3,674,904,0
R,,3880016,0.002,1.708,-0.214,-132.0,-17.4,-124.3,664,901,0
R,,3880076,1.372,2.595,-0.798,-184.5,-69.5,-202.6,360,896,0
R,,3880136,-0.121,1.960,-1.191,-127.6,139.6,-349.6,181,870,0
R,,3880196,-0.204,0.345,-0.421,-3.8,-54.4,56.9,552,707,0
R,,3880255,0.346,0.077,0.048,58.3,-53.2,216.6,525,699,0
R,,3880316,0.361,0.558,-0.079,115.6,35.7,301.9,517,660,0
R,,3880406,-0.543,2.353,-0.112,114.3,133.9,344.6,502,698,0
R,,3880466,-2.561,2.157,-1.155,153.2,99.1,227.6,459,736,0
R,,3880526,-0.974,2.168,0.904,-133.9,69.2,-179.9,544,724,0
R,,3880594,-0.773,1.522,-0.063,59.8,4.2,-132.4,700,812,0
R,,3880645,-0.726,1.217,0.133,-54.1,16.7,-115.0,755,872,0
R,,3880706,-0.052,1.117,-0.062,22.4,-24.5,-54.4,773,887,0
R,,3880766,-0.148,0.993,-0.058,-8.2,-26.4,-35.4,771,892,0
R,,3880826,-0.041,1.004,-0.010,8.3,-21.1,-31.9,758,896,0
R,,3880916,-0.165,0.986,-0.023,8.1,-31.2,-24.5,721,901,0
R,,3880976,-0.095,1.222,-0.050,-19.2,-30.5,-33.8,675,903,0
R,,3881036,-0.004,1.335,-0.044,-81.3,-3.0,-70.0,649,906,0
R,,3881096,0.149,1.931,-0.095,-162.1,-5.7,-133.9,594,900,0
R,,3881156,1.263,2.182,-0.356,-224.9,15.6,-216.8,306,900,0
R,,3881216,0.562,0.943,-0.485,-164.0,209.9,-161.6,421,800,0
R,,3881276,0.715,0.591,-0.546,11.9,26.3,103.7,509,689,0
R,,3881335,0.128,0.237,-0.176,14.0,40.2,238.0,527,674,0
R,,3881396,0.112,0.705,-0.477,72.1,104.0,317.0,524,649,0
R,,3881486,-0.668,2.160,-0.624,195.0,42.7,347.2,488,668,0
R,,3881545,-2.065,2.766,-0.692,189.4,-34.7,145.8,489,701,0
R,,3881606,-1.290,1.740,-0.172,-213.8,244.3,-238.1,631,725,0
R,,3881666,0.000,1.341,0.225,12.5,-20.7,-151.5,700,808,0
R,,3881726,-0.045,0.986,-0.417,-34.1,18.5,-84.1,762,879,0
R,,3881786,-0.062,0.966,0.065,17.9,-30.4,-45.2,774,890,0
R,,3881846,-0.060,0.996,-0.108,-3.8,-23.8,-29.2,775,894,0
R,,3881906,-0.054,1.011,-0.038,12.1,-19.8,-28.7,764,901,0
R,,3881966,-0.109,1.003,-0.075,7.3,-20.5,-28.7,742,899,0
R,,3882026,-0.061,1.086,-0.055,-10.2,-30.3,-29.1,666,905,0
R,,3882085,-0.063,1.240,-0.118,-53.1,-22.9,-56.2,649,906,0
R,,3882146,-0.033,1.484,-0.088,-107.9,0.6,-97.0,628,903,0
R,,3882236,1.368,2.559,-0.136,-215.3,-32.9,-216.0,326,899,0
R,,3882296,0.662,0.863,-0.339,-174.1,204.4,-159.3,403,803,0
R,,3882356,0.528,0.577,-0.541,5.8,30.4,115.1,511,708,0
R,,3882416,0.023,0.140,-0.245,3.0,29.1,232.7,519,680,0
R,,3882475,0.155,0.698,-0.581,40.9,136.0,318.9,524,668,0
R,,3882566,-0.732,1.996,-0.719,147.6,59.5,370.3,451,683,0
R,,3882625,-2.099,2.077,-0.634,211.2,-56.1,196.4,446,706,0
R,,3882686,-1.460,1.336,0.351,-27.3,193.4,-98.8,441,754,0
R,,3882746,-2.159,2.078,-1.222,63.9,110.7,-251.3,683,791,0
R,,3882806,-1.003,0.977,0.089,-52.1,32.9,-118.1,741,854,0
R,,3882866,0.004,1.153,-0.219,13.1,1.6,-58.9,770,881,0
R,,3882926,-0.204,0.965,-0.124,12.8,-12.9,-38.8,770,891,0
R,,3882986,-0.063,1.021,0.007,5.2,-31.0,-32.1,762,900,0
R,,3883046,-0.235,1.051,-0.221,1.8,-27.4,-32.6,717,901,0
R,,3883106,-0.086,1.090,-0.166,-16.3,-20.9,-38.2,653,902,0
R,,3883166,-0.076,1.147,-0.231,-24.1,-11.8,-52.9,650,905,0
R,,3883226,-0.050,1.380,0.041,-81.3,-0.9,-87.7,607,902,0
R,,3883286,0.248,1.893,-0.070,-140.9,-46.4,-127.0,515,896,0
R,,3883346,0.362,1.894,-0.303,-251.0,153.9,-300.5,229,893,0
R,,3883406,-0.162,0.266,-0.961,-140.3,111.5,-95.7,545,719,0
R,,3883474,0.353,0.182,-0.298,-4.2,-12.7,146.3,529,711,0
R,,3883526,0.281,0.270,-0.190,13.8,74.9,267.5,506,713,0
R,,3883586,0.041,0.852,-0.742,63.1,135.8,318.0,501,691,0
R,,3883646,-0.276,1.900,-1.089,147.9,150.2,353.2,497,654,0
R,,3883706,-2.220,2.462,-1.228,73.8,23.8,337.2,451,681,0
R,,3883766,-0.797,2.065,1.964,89.3,-180.3,4.9,391,742,0
R,,3883826,1.052,0.873,0.062,-134.1,252.7,-186.6,646,747,0
R,,3883890,0.351,0.608,-0.008,-54.6,37.7,-154.8,719,827,0
R,,3883946,-0.326,1.101,0.206,-61.8,-62.3,-79.8,764,877,0
R,,3884006,0.026,0.978,-0.045,45.4,-34.2,-38.3,773,887,0
R,,3884066,-0.103,1.051,-0.190,3.9,-29.5,-23.5,773,896,0
R,,3884126,-0.025,1.061,-0.193,16.5,-28.2,-27.7,750,896,0
R,,3884186,-0.200,0.997,-0.146,9.4,-45.0,-27.7,680,905,0
R,,3884246,-0.162,1.016,-0.201,-9.1,-28.0,-45.0,669,905,0
R,,3884305,-0.121,1.300,-0.059,-48.0,-33.3,-67.2,669,904,0
R,,3884366,-0.076,1.743,-0.379,-124.1,-25.6,-131.1,674,899,0
R,,3884456,-0.331,1.650,-0.509,-185.7,27.9,-336.7,263,892,0
R,,3884516,0.270,0.386,-0.700,-66.7,-70.1,-59.2,568,732,0
R,,3884576,0.386,-0.144,0.029,32.6,2.4,135.1,536,718,0
R,,3884636,0.339,0.391,-0.022,96.6,70.2,256.6,523,698,0
R,,3884696,0.222,0.868,-0.382,115.9,86.8,338.1,517,689,0
R,,3884756,-0.377,2.031,-0.458,99.8,103.3,329.9,513,723,0
R,,3884816,-2.143,2.164,-1.046,141.1,-62.9,291.1,495,752,0
R,,3884876,-0.966,1.909,1.906,-31.8,-50.4,-77.0,477,764,0
R,,3884936,-0.343,3.132,1.600,-49.7,24.1,-344.8,694,796,0
R,,3884996,-0.210,0.730,-0.061,-53.8,43.1,-123.2,720,830,0
R,,3885086,0.020,0.900,-0.148,37.2,-33.6,-36.2,754,868,0
R,,3885146,0.018,0.988,-0.310,0.2,-33.0,-31.6,763,878,0
R,,3885206,-0.054,0.981,-0.149,10.7,-34.5,-30.1,762,887,0
R,,3885266,-0.080,1.026,-0.262,-8.8,-34.9,-31.0,752,893,0
R,,3885326,-0.110,0.965,-0.110,-11.1,-41.0,-35.7,728,899,0
R,,3885386,-0.116,1.152,-0.266,-38.5,-38.2,-59.0,672,905,0
R,,3885446,-0.048,1.524,-0.318,-90.2,-31.7,-103.3,638,905,0
R,,3885506,0.796,2.488,-0.151,-224.9,-62.4,-178.9,455,900,0
R,,3885566,-0.889,1.705,-0.185,-176.9,123.3,-356.1,292,881,0
R,,3885626,0.088,0.050,-0.545,3.5,-98.3,-50.8,560,731,0
R,,3885686,0.481,-0.027,-0.153,52.7,-73.5,171.2,501,707,0
R,,3885746,0.431,0.276,-0.080,119.2,12.9,267.5,524,659,0
R,,3885806,0.214,1.033,-0.524,126.0,84.9,328.5,524,676,0
R,,3885866,-0.390,2.261,-0.471,181.1,163.1,319.5,516,692,0
R,,3885926,-2.288,2.082,-0.835,168.3,-59.5,240.3,484,729,0
R,,3885986,-0.918,1.382,0.122,-123.3,75.4,-163.3,438,721,0
R,,3886046,-2.932,1.681,-0.683,11.5,46.6,-228.6,697,802,0
R,,3886106,-0.617,0.996,-0.058,-64.1,6.8,-96.5,752,866,0
R,,3886166,-0.071,1.030,-0.066,8.7,-18.0,-42.6,770,882,0
R,,3886226,-0.124,0.974,-0.235,12.8,-23.5,-25.2,773,888,0
R,,3886286,0.002,0.953,-0.194,-2.3,-24.7,-24.4,769,890,0
R,,3886346,-0.003,1.020,-0.187,6.0,-23.0,-21.4,764,893,0
R,,3886406,-0.033,0.996,-0.264,-17.0,-36.6,-33.0,753,898,0
R,,3886466,-0.158,1.055,-0.312,-17.2,-37.5,-40.0,718,902,0
R,,3886526,-0.081,1.362,-0.035,-70.2,-31.0,-75.8,650,905,0
R,,3886616,0.897,2.296,-0.351,-184.1,-74.6,-159.6,431,905,0
R,,3886676,-0.669,1.728,-0.371,-206.9,218.6,-340.4,298,877,0
R,,3886736,0.510,-0.030,-0.876,-86.1,7.8,-32.2,545,718,0
R,,3886804,0.282,0.142,-0.350,0.2,-34.6,175.2,500,702,0
R,,3886856,0.258,0.378,-0.185,13.0,48.3,273.5,490,663,0
R,,3886916,0.031,0.986,-0.854,62.3,144.6,326.3,511,660,0
R,,3886976,-0.488,2.074,-0.962,146.6,99.8,335.6,475,677,0
R,,3887036,-1.984,1.968,-0.852,127.1,-39.5,284.1,472,718,0
R,,3887096,-0.659,2.064,1.798,-17.2,115.0,-120.6,408,750,0
R,,3887156,-0.752,2.090,0.716,-48.1,253.0,-231.9,685,790,0
R,,3887216,0.008,0.712,-0.394,-6.1,67.2,-124.1,739,850,0
R,,3887276,0.028,0.938,0.163,-10.0,2.8,-61.6,770,882,0
R,,3887336,-0.091,0.940,-0.095,22.1,-14.4,-43.4,776,889,0
R,,3887396,-0.095,1.008,-0.038,3.5,-29.2,-29.1,769,895,0
R,,3887457,-0.104,0.991,-0.072,16.5,-18.9,-24.4,758,896,0
R,,3887516,-0.145,1.009,-0.126,6.0,-27.7,-21.9,749,901,0
R,,3887576,-0.054,1.103,-0.198,0.9,-43.6,-26.6,696,905,0
R,,3887666,-0.107,1.413,-0.098,-87.4,-9.6,-89.8,611,907,0
R,,3887726,0.402,2.202,-0.056,-189.5,-44.8,-145.6,534,898,0
R,,3887816,0.171,1.303,-0.528,-161.9,161.1,-304.3,205,856,0
R,,3887876,0.164,0.093,-0.400,-43.8,-45.5,63.1,537,702,0
R,,3887936,0.196,0.149,0.080,18.2,-10.0,194.1,528,700,0
R,,3887997,0.260,0.602,-0.275,63.1,100.8,283.7,529,660,0
R,,3888056,-0.314,1.266,-0.541,86.1,76.0,323.6,503,708,0
R,,3888116,-0.602,2.236,-0.456,182.4,37.4,334.4,487,728,0
R,,3888176,-1.626,2.539,0.680,196.0,-85.0,121.6,482,750,0
R,,3888236,-0.917,1.651,0.565,-169.4,240.9,-231.4,584,719,0
R,,3888296,-0.853,1.368,0.710,6.7,-20.9,-120.3,697,801,0
R,,3888356,-0.028,0.920,-0.143,-20.5,38.2,-80.9,760,874,0
R,,3888416,-0.091,1.033,-0.020,9.3,-28.3,-38.7,771,883,0
R,,3888506,-0.015,1.037,-0.189,9.0,-24.8,-18.2,773,888,0
R,,3888566,-0.041,1.001,-0.181,14.5,-14.3,-28.6,765,893,0
R,,3888626,-0.087,1.011,-0.186,1.4,-28.7,-25.1,759,898,0
R,,3888716,-0.095,1.138,-0.067,-34.6,-30.5,-47.3,665,907,0
R,,3888776,-0.043,1.382,-0.040,-88.0,-13.0,-84.3,615,905,0
R,,3888836,0.274,2.102,0.113,-183.8,-33.1,-141.1,520,905,0
R,,3888896,0.616,1.666,-0.643,-205.2,158.3,-293.9,291,894,0
R,,3888957,0.173,0.655,-0.866,-106.7,143.7,-144.2,507,731,0
R,,3889016,0.496,0.220,-0.325,51.7,-24.9,125.0,495,698,0
R,,3889077,0.261,0.242,0.043,14.9,55.2,245.0,499,671,0
R,,3889136,0.146,0.816,-0.619,60.4,138.8,315.7,518,675,0
R,,3889196,-0.189,1.721,-0.732,126.1,104.4,346.2,478,670,0
R,,3889256,-1.680,2.304,-1.005,97.4,100.2,303.7,478,699,0
R,,3889346,-1.014,2.462,0.623,-167.2,262.9,-272.3,560,709,0
R,,3889406,-1.221,1.326,0.288,29.7,-8.7,-123.8,698,805,0
R,,3889466,-0.249,0.959,0.150,-33.2,22.5,-94.8,751,867,0
R,,3889526,-0.078,1.047,-0.119,22.3,-14.0,-44.9,771,883,0
R,,3889586,-0.091,0.989,-0.121,4.6,-24.7,-26.5,772,888,0
R,,3889646,-0.010,1.004,-0.118,12.6,-18.4,-28.7,759,889,0
R,,3889757,-0.046,0.956,-0.153,3.1,-34.5,-9.9,740,903,0
R,,3889767,-0.171,1.060,-0.178,-11.2,-41.6,-23.3,735,901,0
R,,3889827,-0.043,1.170,-0.151,-50.4,-22.1,-41.0,651,908,0
R,,3889886,-0.075,1.355,-0.131,-82.2,6.7,-73.5,609,908,0
R,,3889946,0.138,1.756,-0.052,-169.1,-6.4,-128.1,529,904,0
R,,3890006,1.142,2.173,-0.390,-226.1,39.0,-210.3,232,894,0
R,,3890096,0.024,-0.917,0.487,-63.7,-23.4,-3.2,549,715,0
R,,3890158,0.250,0.161,-0.096,-23.4,15.6,165.9,523,699,0
R,,3890216,0.203,0.477,-0.320,39.6,75.1,283.8,497,658,0
R,,3890276,0.039,0.987,-0.772,92.4,94.4,329.8,513,664,0
R,,3890336,-0.540,2.008,-0.547,173.0,106.1,321.5,483,676,0
R,,3890396,-2.434,2.213,-0.914,137.6,-55.3,257.3,444,703,0
R,,3890457,-0.992,1.544,0.722,-97.0,73.1,-142.5,412,727,0
R,,3890516,-2.186,2.319,-0.412,51.1,132.2,-266.7,689,796,0
R,,3890577,-0.578,0.936,0.031,-55.0,26.3,-111.6,750,860,0
R,,3890636,-0.020,0.991,0.054,6.3,-25.1,-46.9,770,882,0
R,,3890696,-0.125,0.997,-0.205,30.5,-26.5,-28.4,775,886,0
R,,3890756,-0.017,0.966,-0.100,14.4,-40.6,-26.7,772,892,0
R,,3890846,-0.142,0.994,-0.184,0.8,-32.2,-34.3,756,900,0
R,,3890907,-0.124,1.007,-0.285,6.5,-48.9,-32.1,718,903,0
R,,3890997,-0.065,1.401,-0.138,-70.9,-27.5,-90.0,620,906,0
R,,3891056,0.299,2.124,0.043,-198.8,-30.3,-160.1,545,901,0
R,,3891160,0.712,0.977,-0.203,-161.5,164.6,-234.8,200,850,0
R,,3891176,0.251,0.741,-0.465,-104.7,128.1,-154.7,520,748,0
R,,3891236,0.623,0.109,-0.229,50.0,-31.9,124.8,506,704,0
R,,3891296,0.260,0.259,-0.032,105.7,-21.3,239.4,501,666,0
R,,3891356,0.223,0.751,-0.297,131.8,48.8,313.5,517,673,0
R,,3891416,-0.161,1.884,-0.235,161.0,113.0,332.9,484,700,0
R,,3891476,-1.568,2.353,-0.630,139.0,46.5,296.5,475,745,0
R,,3891537,-1.238,1.974,2.129,2.8,-86.5,-35.0,451,758,0
R,,3891596,-0.280,2.632,1.047,-55.5,134.3,-247.5,694,798,0
R,,3891657,-0.464,0.775,-0.245,-40.4,36.8,-108.4,744,856,0
R,,3891716,-0.089,0.956,0.011,4.4,-35.0,-53.6,767,877,0
R,,3891776,-0.103,0.987,-0.271,31.9,-26.5,-27.7,774,887,0
R,,3891867,-0.033,0.996,-0.248,16.0,-30.6,-27.0,762,894,0
R,,3891926,-0.197,1.021,-0.259,9.9,-37.3,-27.3,743,899,0
R,,3891986,-0.080,1.001,-0.174,-18.7,-38.8,-39.6,670,906,0
R,,3892046,-0.119,1.180,-0.210,-49.3,-34.0,-59.9,664,903,0
R,,3892106,-0.032,1.580,-0.321,-102.2,-13.0,-113.5,598,904,0
R,,3892166,1.073,2.605,-0.750,-183.5,-63.6,-188.6,374,898,0
R,,3892226,-0.521,1.793,-0.551,-180.9,107.0,-334.7,275,872,0
R,,3892287,-1.100,-0.739,-0.418,15.4,-102.8,7.0,559,707,0
R,,3892346,0.477,0.119,0.175,73.7,-90.0,186.9,506,699,0
R,,3892407,0.410,0.481,-0.074,133.2,6.5,280.0,513,666,0
R,,3892497,-0.160,1.960,-0.333,178.3,127.6,346.0,502,689,0
R,,3892556,-1.896,2.228,-0.976,153.5,49.2,288.6,478,727,0
R,,3892617,-0.365,2.355,2.920,-30.5,62.7,-83.3,428,757,0
R,,3892676,4.590,1.424,-0.525,-80.0,143.9,-136.5,676,777,9
R,,3892737,0.106,0.325,0.060,-53.2,33.5,-135.4,735,847,0
R,,3892796,-0.121,0.974,0.106,-3.0,-23.1,-66.5,767,880,0
R,,3892856,-0.076,0.951,-0.069,41.5,-30.1,-28.7,775,888,0
R,,3892947,-0.024,1.007,-0.129,28.3,-31.7,-24.7,769,890,0
R,,3893006,-0.115,1.023,-0.234,5.7,-31.5,-30.1,753,895,0
R,,3893066,-0.055,0.962,-0.132,3.3,-43.9,-36.3,732,904,0
R,,3893135,-0.295,1.230,-0.202,-45.3,-26.5,-62.8,654,907,0
R,,3893216,-0.026,1.636,-0.199,-125.1,-30.8,-119.2,556,906,0
R,,3893306,0.279,1.708,-0.334,-176.1,113.6,-320.6,221,892,0
R,,3893367,0.166,0.324,-1.078,-98.3,82.6,-113.8,533,719,0
R,,3893426,0.561,0.186,-0.344,51.8,-47.5,144.3,508,711,0
R,,3893487,0.227,0.282,-0.009,64.0,-14.4,261.4,497,665,0
R,,3893577,0.037,1.216,-0.737,111.3,111.8,346.7,519,665,0
R,,3893636,-0.892,2.438,-0.042,160.2,115.7,329.9,498,705,0
R,,3893726,-0.142,2.207,2.007,-66.1,13.7,-59.3,385,761,0
R,,3893787,1.687,2.021,0.772,-32.4,75.4,-206.1,677,784,0
R,,3893846,0.079,0.586,0.016,-24.2,30.9,-126.4,732,846,0
R,,3893907,-0.105,0.986,0.042,3.5,-2.8,-63.6,767,878,0
R,,3893997,-0.092,1.008,-0.137,4.1,-31.7,-21.0,774,890,0
R,,3894086,-0.061,0.996,-0.103,6.7,-14.7,-26.6,754,889,0
R,,3894146,-0.161,0.944,-0.302,-6.6,-10.7,-26.3,738,897,0
R,,3894237,-0.087,1.119,-0.154,-31.2,-35.4,-42.1,641,906,0
R,,3894296,-0.019,1.363,0.027,-74.7,-5.6,-81.6,584,905,0
R,,3894356,0.252,1.985,-0.098,-161.2,-22.8,-148.0,472,904,0
R,,3894416,0.905,1.960,0.021,-221.2,96.9,-266.0,359,889,0
R,,3894476,0.470,1.158,-0.691,-138.1,198.7,-181.3,459,792,0
R,,3894537,0.652,0.404,-0.272,53.3,-16.4,120.4,484,700,0
R,,3894596,0.159,0.222,-0.127,30.1,-14.3,255.0,472,657,0
R,,3894657,0.205,0.786,-0.299,85.8,89.6,325.5,496,649,0
R,,3894716,-0.211,1.721,-0.813,124.1,120.1,345.5,500,655,0
R,,3894777,-1.402,2.342,-0.444,121.6,110.9,323.8,479,680,0
R,,3894836,-0.957,2.379,2.255,146.2,-127.4,-12.0,367,744,0
R,,3894896,1.099,0.994,-0.121,-145.1,255.9,-205.1,643,743,0
R,,3894957,0.130,0.821,-0.491,-39.4,7.2,-126.8,716,824,0
R,,3895046,-0.006,1.013,-0.048,-7.8,3.0,-56.6,776,887,0
R,,3895107,-0.162,0.955,-0.002,11.5,-12.8,-37.5,775,894,0
R,,3895166,-0.069,1.006,-0.074,9.5,-28.8,-30.6,766,895,0
R,,3895226,-0.129,0.984,-0.065,16.4,-21.5,-28.0,750,901,0
R,,3895286,-0.155,1.009,-0.062,12.7,-35.1,-22.0,728,903,0
R,,3895346,-0.062,1.175,-0.110,-24.9,-17.5,-41.1,666,908,0
R,,3895407,-0.056,1.344,0.001,-74.0,-8.1,-74.4,662,905,0
R,,3895466,0.114,1.770,0.035,-142.4,-12.1,-128.0,629,899,0
R,,3895527,1.178,2.023,-0.450,-177.8,27.0,-208.8,280,894,0
R,,3895586,0.415,1.072,-0.604,-180.6,219.6,-184.5,415,822,0
R,,3895646,0.680,0.427,-0.460,-4.6,30.2,104.6,503,700,0
R,,3895707,0.092,0.218,-0.212,5.5,41.3,220.7,521,677,0
R,,3895766,0.124,0.628,-0.366,59.2,95.7,307.8,520,668,0
R,,3895827,-0.083,1.582,-0.804,103.7,122.5,344.0,517,672,0
R,,3895886,-1.194,2.439,-0.451,143.2,129.5,330.2,492,693,0
R,,3895976,-1.049,1.489,0.458,-76.6,169.2,-148.4,446,739,0
R,,3896067,-0.990,1.110,-0.883,28.0,21.7,-123.7,714,826,0
R,,3896126,0.021,0.766,-0.150,-6.0,-15.1,-73.4,765,878,0
R,,3896195,-0.052,0.998,0.063,28.0,-31.6,-34.0,777,893,0
R,,3896247,-0.054,1.037,-0.115,10.4,-37.2,-18.9,761,896,0
R,,3896306,-0.012,0.974,-0.089,-5.8,-25.7,-24.1,729,900,0
R,,3896367,-0.099,0.937,-0.037,-9.2,-13.5,-30.6,658,903,0
R,,3896426,-0.108,1.005,-0.060,-3.3,-18.2,-35.7,618,906,0
R,,3896487,-0.083,1.237,-0.002,-29.6,-0.1,-50.7,585,906,0
R,,3896546,-0.021,1.472,-0.052,-89.3,-5.6,-96.2,485,907,0
R,,3896610,0.763,2.353,0.026,-153.2,-68.0,-141.4,275,903,0
R,,3896666,-0.558,1.616,-0.774,-212.1,139.5,-331.4,239,881,0
R,,3896726,0.414,0.355,-1.307,-50.5,30.5,-80.1,538,726,0
R,,3896787,0.310,0.282,-0.425,-16.5,19.7,153.1,502,699,0
R,,3896846,0.255,0.417,-0.297,19.6,49.4,283.3,460,683,0
R,,3896937,-0.094,1.403,-0.906,87.2,77.2,346.2,484,676,0
R,,3896997,-0.984,2.358,-0.038,145.6,77.7,341.8,444,682,0
R,,3897056,-2.310,2.148,1.092,192.2,-294.8,114.1,378,715,0
R,,3897147,-3.235,1.995,-0.845,-3.0,67.7,-219.4,700,805,0
R,,3897207,-1.038,1.318,0.265,-88.3,23.1,-125.3,757,867,0
R,,3897266,-0.152,1.063,-0.004,20.7,-17.6,-39.2,774,884,0
R,,3897327,-0.141,1.009,-0.120,15.4,-25.8,-18.4,775,888,0
R,,3897386,0.053,0.985,-0.059,15.7,-28.1,-21.5,770,890,0
R,,3897447,-0.168,1.019,-0.186,19.9,-19.8,-33.1,758,890,0
R,,3897506,-0.109,1.010,-0.192,0.3,-41.4,-31.5,748,898,0
R,,3897567,-0.122,1.174,-0.107,-37.8,-29.2,-51.9,676,905,0
R,,3897657,-0.023,1.668,-0.220,-133.5,-4.9,-127.5,655,900,0
R,,3897747,0.290,1.789,-0.399,-212.6,48.6,-294.6,265,887,0
