device_ms,toe_L,heel_L,toe_R,heel_R
576389,78.0,151.0,,
576435,,,63.0,110.0
576449,186.0,283.0,,
576495,,,213.0,143.0
576508,215.0,337.0,,
576554,,,198.0,163.0
576568,188.0,298.0,,
576614,,,243.0,205.0
576628,183.0,290.0,,
576674,,,253.0,234.0
576689,265.0,265.0,,
576735,,,251.0,215.0
576749,278.0,400.0,,
576838,231.0,332.0,,
576899,275.0,383.0,,
576958,367.0,484.0,,
577019,381.0,419.0,,
577079,407.0,490.0,,
577139,419.0,511.0,,
577199,448.0,538.0,,
577239,,,435.0,565.0
577249,,,408.0,547.0
577258,443.0,544.0,,
577275,,,327.0,468.0
577319,419.0,519.0,,
577334,,,226.0,326.0
577395,,,168.0,179.0
577409,414.0,515.0,,
577455,,,141.0,141.0
577468,401.0,349.0,,
577514,,,139.0,122.0
577529,309.0,430.0,,
577575,,,128.0,116.0
577588,257.0,400.0,,
577634,,,141.0,72.0
577649,218.0,383.0,,
577695,,,150.0,86.0
577739,245.0,464.0,,
577754,,,86.0,37.0
577815,,,87.0,130.0
577829,196.0,494.0,,
577875,,,114.0,66.0
577889,81.0,352.0,,
577935,,,222.0,152.0
577949,26.0,128.0,,
577995,,,212.0,174.0
578039,39.0,120.0,,
578054,,,216.0,191.0
578115,,,234.0,194.0
578174,,,258.0,220.0
578235,,,271.0,225.0
578294,,,242.0,176.0
578355,,,255.0,208.0
578415,,,598.0,649.0
578475,,,636.0,767.0
578535,,,668.0,772.0
578543,146.0,156.0,,
578553,123.0,132.0,,
578579,139.0,156.0,,
578594,,,673.0,783.0
578639,193.0,204.0,,
578655,,,664.0,778.0
578714,,,531.0,707.0
578729,226.0,226.0,,
578775,,,351.0,502.0
578789,219.0,220.0,,
578834,,,254.0,378.0
578849,208.0,208.0,,
578895,,,187.0,259.0
578909,226.0,229.0,,
578955,,,129.0,176.0
578969,240.0,242.0,,
579015,,,114.0,154.0
579029,243.0,243.0,,
579075,,,139.0,119.0
579088,220.0,220.0,,
579134,,,148.0,90.0
579149,215.0,215.0,,
579195,,,106.0,70.0
579208,212.0,212.0,,
579254,,,85.0,48.0
579269,277.0,336.0,,
579315,,,83.0,145.0
579329,410.0,511.0,,
579375,,,231.0,138.0
579389,452.0,556.0,,
579435,,,202.0,155.0
579449,456.0,558.0,,
579495,,,247.0,198.0
579509,435.0,527.0,,
579555,,,263.0,203.0
579569,490.0,593.0,,
579615,,,279.0,229.0
579628,517.0,636.0,,
579674,,,223.0,224.0
579689,412.0,575.0,,
579734,,,223.0,164.0
579749,252.0,385.0,,
579794,,,209.0,185.0
579838,181.0,293.0,,
579855,,,658.0,726.0
579899,117.0,200.0,,
579958,42.0,264.0,,
580049,79.0,194.0,,
580109,54.0,120.0,,
580168,47.0,100.0,,
580229,37.0,76.0,,
580289,18.0,61.0,,
580349,5.0,68.0,,
580439,1.0,78.0,,
580541,0.0,6.0,,
580559,0.0,4.0,,
580569,,,203.0,180.0
580579,,,184.0,153.0
580605,,,156.0,100.0
580649,1.0,4.0,,
580665,,,116.0,74.0
580708,1.0,8.0,,
580754,,,52.0,123.0
580769,72.0,138.0,,
580815,,,128.0,77.0
580829,136.0,207.0,,
580905,,,207.0,157.0
580918,92.0,163.0,,
580964,,,185.0,189.0
580979,140.0,213.0,,
581025,,,178.0,219.0
581039,167.0,236.0,,
581084,,,258.0,219.0
581099,220.0,289.0,,
581145,,,189.0,177.0
581159,208.0,278.0,,
581205,,,162.0,157.0
581219,160.0,238.0,,
581265,,,261.0,318.0
581279,193.0,262.0,,
581325,,,531.0,751.0
581369,446.0,528.0,,
581385,,,585.0,755.0
581445,,,597.0,745.0
581504,,,604.0,773.0
581564,,,562.0,779.0
581625,,,553.0,727.0
581685,,,418.0,542.0
581745,,,317.0,421.0
581805,,,255.0,309.0
581865,,,232.0,246.0
581924,,,188.0,142.0
581985,,,158.0,103.0
582044,,,185.0,118.0
582083,330.0,465.0,,
582093,339.0,470.0,,
582105,,,121.0,95.0
582119,308.0,438.0,,
582165,,,94.0,135.0
582179,210.0,279.0,,
582225,,,245.0,160.0
582239,55.0,142.0,,
582285,,,225.0,169.0
582299,12.0,70.0,,
582345,,,250.0,208.0
582359,3.0,38.0,,
582405,,,253.0,212.0
582418,11.0,44.0,,
582464,,,268.0,238.0
582479,13.0,36.0,,
582525,,,231.0,209.0
582539,11.0,40.0,,
582584,,,238.0,248.0
582599,24.0,60.0,,
582659,76.0,81.0,,
582675,,,374.0,384.0
582719,62.0,82.0,,
582735,,,668.0,765.0
582779,73.0,84.0,,
582794,,,681.0,779.0
582839,72.0,96.0,,
582855,,,606.0,793.0
582899,67.0,135.0,,
582915,,,700.0,789.0
582958,86.0,158.0,,
582975,,,635.0,738.0
583019,159.0,211.0,,
583035,,,367.0,539.0
583079,186.0,211.0,,
583095,,,272.0,428.0
583139,194.0,228.0,,
583155,,,242.0,374.0
583199,186.0,256.0,,
583215,,,229.0,295.0
583259,181.0,243.0,,
583275,,,209.0,224.0
583348,132.0,244.0,,
583409,165.0,247.0,,
583499,157.0,235.0,,
583559,172.0,237.0,,
583619,143.0,237.0,,
583679,110.0,200.0,,
583739,152.0,251.0,,
583780,,,256.0,229.0
583790,,,253.0,224.0
583799,166.0,267.0,,
583815,,,278.0,232.0
583859,166.0,276.0,,
583875,,,273.0,238.0
583919,172.0,288.0,,
583935,,,285.0,255.0
583979,180.0,281.0,,
583995,,,273.0,228.0
584039,149.0,253.0,,
584055,,,250.0,222.0
584099,141.0,244.0,,
584115,,,313.0,336.0
584159,152.0,252.0,,
584175,,,653.0,731.0
584219,151.0,261.0,,
584235,,,676.0,758.0
584279,156.0,269.0,,
584294,,,687.0,772.0
584339,156.0,267.0,,
584355,,,665.0,785.0
584399,151.0,256.0,,
584415,,,648.0,764.0
584459,139.0,237.0,,
584475,,,452.0,638.0
584519,133.0,227.0,,
584535,,,259.0,467.0
584579,145.0,232.0,,
584595,,,209.0,391.0
584639,129.0,223.0,,
584655,,,165.0,353.0
584699,143.0,241.0,,
584715,,,112.0,251.0
584759,94.0,198.0,,
584775,,,78.0,171.0
584834,,,75.0,69.0
584895,,,7.0,117.0
584955,,,49.0,38.0
585015,,,60.0,80.0
585075,,,129.0,65.0
585135,,,218.0,142.0
585195,,,209.0,174.0
585255,,,204.0,184.0
585263,152.0,263.0,,
585273,152.0,261.0,,
585299,155.0,263.0,,
585315,,,196.0,160.0
585359,170.0,276.0,,
585375,,,173.0,123.0
585419,162.0,260.0,,
585435,,,193.0,140.0
585479,166.0,264.0,,
585495,,,182.0,167.0
585539,176.0,272.0,,
585555,,,286.0,252.0
585599,189.0,288.0,,
585615,,,664.0,753.0
585659,191.0,287.0,,
585675,,,652.0,776.0
585719,192.0,287.0,,
585735,,,672.0,783.0
585779,195.0,294.0,,
585795,,,672.0,791.0
585839,194.0,299.0,,
585855,,,636.0,786.0
585899,188.0,303.0,,
585915,,,611.0,751.0
585959,192.0,297.0,,
585975,,,526.0,691.0
586019,199.0,305.0,,
586035,,,363.0,592.0
586079,195.0,307.0,,
586095,,,282.0,461.0
586139,204.0,310.0,,
586155,,,165.0,425.0
586199,205.0,313.0,,
586215,,,112.0,255.0
586259,181.0,289.0,,
586275,,,107.0,104.0
586319,172.0,276.0,,
586335,,,97.0,82.0
586379,189.0,294.0,,
586395,,,90.0,71.0
586439,190.0,295.0,,
586500,191.0,293.0,,
586559,198.0,296.0,,
586619,204.0,303.0,,
586679,205.0,306.0,,
586739,213.0,313.0,,
586799,213.0,314.0,,
586859,207.0,310.0,,
586900,,,243.0,212.0
586910,,,247.0,212.0
586919,207.0,314.0,,
586935,,,273.0,247.0
586979,199.0,311.0,,
586995,,,277.0,233.0
587040,207.0,317.0,,
587055,,,258.0,175.0
587115,,,225.0,158.0
587129,205.0,321.0,,
587175,,,461.0,478.0
587189,201.0,311.0,,
587235,,,668.0,752.0
587250,169.0,298.0,,
587295,,,666.0,747.0
587339,101.0,265.0,,
587355,,,685.0,770.0
587399,81.0,246.0,,
587415,,,688.0,784.0
587459,92.0,224.0,,
587475,,,701.0,792.0
587535,,,700.0,792.0
587549,206.0,345.0,,
587595,,,692.0,787.0
587609,205.0,337.0,,
587655,,,629.0,792.0
587669,197.0,300.0,,
587715,,,616.0,786.0
587729,192.0,323.0,,
587775,,,667.0,765.0
587790,216.0,290.0,,
587835,,,594.0,714.0
587849,219.0,305.0,,
587895,,,357.0,546.0
587909,198.0,297.0,,
587955,,,239.0,309.0
587969,211.0,297.0,,
588015,,,143.0,109.0
588075,,,0.0,115.0
588135,,,75.0,54.0
588195,,,50.0,116.0
588255,,,191.0,202.0
588315,,,187.0,210.0
588375,,,225.0,218.0
588435,,,227.0,216.0
588474,530.0,583.0,,
588484,468.0,541.0,,
588495,,,230.0,216.0
588509,471.0,580.0,,
588555,,,221.0,181.0
588569,354.0,379.0,,
588615,,,232.0,189.0
588629,466.0,514.0,,
588675,,,384.0,417.0
588689,425.0,473.0,,
588735,,,510.0,777.0
588750,426.0,515.0,,
588795,,,662.0,769.0
588809,433.0,497.0,,
588855,,,675.0,773.0
588870,442.0,552.0,,
588916,,,675.0,781.0
588929,393.0,479.0,,
588975,,,598.0,784.0
588989,353.0,470.0,,
589035,,,606.0,756.0
589049,254.0,346.0,,
589095,,,600.0,729.0
589109,187.0,277.0,,
589155,,,573.0,730.0
589169,103.0,148.0,,
589215,,,516.0,712.0
589229,61.0,61.0,,
589275,,,448.0,665.0
589290,46.0,89.0,,
589335,,,342.0,553.0
589349,46.0,96.0,,
589395,,,313.0,467.0
589410,90.0,132.0,,
589456,,,66.0,331.0
589469,116.0,150.0,,
589515,,,77.0,255.0
589529,172.0,175.0,,
589589,140.0,118.0,,
589649,173.0,252.0,,
589709,174.0,232.0,,
589769,166.0,274.0,,
589830,170.0,286.0,,
589889,179.0,284.0,,
589950,196.0,293.0,,
590009,212.0,289.0,,
590020,,,200.0,188.0
590030,,,202.0,172.0
590055,,,196.0,158.0
590069,183.0,279.0,,
590115,,,198.0,114.0
590129,161.0,284.0,,
590175,,,225.0,154.0
590189,166.0,284.0,,
590235,,,583.0,676.0
590250,153.0,267.0,,
590295,,,621.0,760.0
590309,161.0,280.0,,
590370,157.0,254.0,,
590398,,,645.0,775.0
590416,,,609.0,783.0
590429,160.0,270.0,,
590490,174.0,265.0,,
590505,,,603.0,798.0
590549,175.0,267.0,,
590595,,,671.0,771.0
590609,181.0,267.0,,
590655,,,555.0,744.0
590668,188.0,268.0,,
590729,179.0,275.0,,
590746,,,458.0,626.0
590819,174.0,266.0,,
590835,,,304.0,499.0
590879,179.0,267.0,,
590895,,,212.0,434.0
590939,166.0,253.0,,
590956,,,153.0,400.0
591000,159.0,241.0,,
591015,,,144.0,282.0
591075,,,208.0,296.0
591089,159.0,240.0,,
591135,,,122.0,271.0
591149,148.0,225.0,,
591195,,,92.0,199.0
591255,,,130.0,88.0
591315,,,161.0,141.0
591375,,,135.0,124.0
591465,,,187.0,197.0
591525,,,214.0,199.0
591585,,,207.0,156.0
591645,,,104.0,132.0
591654,157.0,235.0,,
591664,158.0,237.0,,
591689,158.0,237.0,,
591749,,,646.0,740.0
591750,167.0,237.0,,
591765,,,662.0,758.0
591809,175.0,246.0,,
591825,,,670.0,758.0
591870,189.0,253.0,,
591885,,,671.0,759.0
591929,194.0,250.0,,
591945,,,565.0,779.0
591990,192.0,259.0,,
592036,,,637.0,732.0
592049,195.0,260.0,,
592095,,,488.0,614.0
592109,196.0,262.0,,
592155,,,293.0,397.0
592169,195.0,271.0,,
592215,,,200.0,248.0
592229,198.0,271.0,,
592275,,,176.0,145.0
592290,193.0,269.0,,
592335,,,125.0,120.0
592349,193.0,266.0,,
592395,,,165.0,127.0
592410,187.0,262.0,,
592456,,,146.0,105.0
592469,190.0,262.0,,
592515,,,128.0,84.0
592530,184.0,260.0,,
592575,,,11.0,113.0
592589,173.0,260.0,,
592635,,,65.0,109.0
592649,181.0,262.0,,
592695,,,166.0,104.0
592709,172.0,271.0,,
592755,,,221.0,158.0
592799,173.0,273.0,,
592815,,,221.0,182.0
592859,181.0,281.0,,
592919,183.0,288.0,,
592979,185.0,289.0,,
593040,132.0,247.0,,
593129,129.0,239.0,,
593189,140.0,245.0,,
593250,142.0,260.0,,
593309,164.0,267.0,,
593370,172.0,271.0,,
593429,176.0,274.0,,
593490,178.0,270.0,,
593530,,,668.0,773.0
593540,,,658.0,763.0
593549,178.0,274.0,,
593565,,,638.0,744.0
593610,180.0,275.0,,
593625,,,567.0,692.0
593669,183.0,276.0,,
593715,,,364.0,581.0
593729,186.0,281.0,,
593775,,,306.0,434.0
593790,190.0,286.0,,
593835,,,225.0,261.0
593892,201.0,301.0,,
593895,,,100.0,128.0
593910,201.0,302.0,,
593956,,,0.0,111.0
593969,198.0,295.0,,
594015,,,73.0,58.0
594030,204.0,303.0,,
594076,,,62.0,110.0
594089,195.0,311.0,,
594135,,,191.0,152.0
594150,193.0,306.0,,
594195,,,147.0,180.0
594209,192.0,311.0,,
594255,,,173.0,203.0
594269,196.0,314.0,,
594315,,,195.0,168.0
594360,191.0,317.0,,
594375,,,228.0,204.0
594435,,,228.0,174.0
594496,,,165.0,151.0
594555,,,487.0,545.0
594616,,,660.0,769.0
594675,,,674.0,772.0
594735,,,668.0,784.0
594795,,,684.0,785.0
594855,,,664.0,765.0
594916,,,599.0,708.0
594975,,,467.0,601.0
595036,,,297.0,438.0
595095,,,225.0,304.0
595156,,,222.0,236.0
595215,,,165.0,146.0
595275,,,113.0,115.0
595334,,,139.0,108.0
595395,,,79.0,78.0
595456,,,72.0,82.0
595494,192.0,284.0,,
595504,191.0,285.0,,
595515,,,171.0,139.0
595530,195.0,288.0,,
595576,,,51.0,212.0
595589,195.0,287.0,,
595635,,,199.0,183.0
595650,184.0,271.0,,
595695,,,173.0,186.0
595709,171.0,260.0,,
595755,,,243.0,225.0
595769,171.0,257.0,,
595815,,,264.0,235.0
595830,169.0,272.0,,
595875,,,250.0,190.0
595889,191.0,282.0,,
595935,,,240.0,176.0
595950,189.0,289.0,,
595996,,,572.0,649.0
596009,186.0,299.0,,
596055,,,556.0,764.0
596113,179.0,293.0,,
596116,,,620.0,743.0
596129,179.0,292.0,,
596175,,,629.0,754.0
596190,191.0,295.0,,
596250,193.0,300.0,,
596309,197.0,303.0,,
596370,197.0,300.0,,
596459,177.0,300.0,,
596519,187.0,294.0,,
596580,195.0,300.0,,
596639,199.0,304.0,,
596680,,,272.0,378.0
596690,,,268.0,368.0
596700,201.0,305.0,,
596715,,,268.0,356.0
596759,201.0,307.0,,
596775,,,220.0,261.0
596820,201.0,304.0,,
596835,,,141.0,175.0
596879,206.0,310.0,,
596895,,,124.0,97.0
596940,208.0,312.0,,
596956,,,84.0,108.0
597000,208.0,310.0,,
597015,,,98.0,89.0
597076,,,85.0,98.0
597089,211.0,313.0,,
597135,,,217.0,183.0
597150,210.0,310.0,,
597196,,,225.0,189.0
597209,211.0,314.0,,
597255,,,263.0,243.0
597270,207.0,314.0,,
597315,,,248.0,235.0
597330,185.0,294.0,,
597375,,,238.0,206.0
597389,198.0,314.0,,
597435,,,255.0,219.0
597450,200.0,316.0,,
597496,,,233.0,180.0
597540,209.0,316.0,,
597555,,,271.0,210.0
597599,209.0,316.0,,
597616,,,660.0,747.0
597660,208.0,315.0,,
597675,,,675.0,771.0
597719,210.0,313.0,,
597736,,,679.0,773.0
597780,206.0,308.0,,
597795,,,688.0,786.0
597839,191.0,294.0,,
597855,,,685.0,790.0
597900,176.0,285.0,,
597916,,,685.0,790.0
597959,171.0,290.0,,
597975,,,675.0,786.0
598020,196.0,303.0,,
598036,,,667.0,781.0
598080,223.0,314.0,,
598095,,,662.0,775.0
598139,222.0,321.0,,
598156,,,654.0,770.0
598215,,,618.0,755.0
598276,,,481.0,749.0
598335,,,544.0,669.0
598395,,,309.0,573.0
598456,,,358.0,537.0
598515,,,221.0,503.0
598576,,,251.0,427.0
598635,,,151.0,390.0
598696,,,146.0,344.0
598755,,,119.0,209.0
598815,,,90.0,189.0
598875,,,105.0,133.0
598935,,,106.0,149.0
598996,,,128.0,160.0
599055,,,193.0,131.0
599116,,,180.0,158.0
599175,,,234.0,191.0
599236,,,228.0,200.0
599295,,,241.0,203.0
599800,,,702.0,789.0
599810,,,697.0,789.0
599866,,,687.0,779.0
599925,,,635.0,729.0
599986,,,554.0,673.0
600045,,,390.0,543.0
600105,,,374.0,509.0
600166,,,119.0,405.0
600225,,,182.0,313.0
600286,,,149.0,120.0
600345,,,157.0,139.0
600406,,,108.0,73.0
600465,,,118.0,91.0
600555,,,185.0,134.0
600616,,,204.0,163.0
600675,,,222.0,166.0
600736,,,230.0,175.0
600795,,,249.0,190.0
600856,,,245.0,152.0
600916,,,163.0,139.0
600975,,,432.0,587.0
601035,,,667.0,762.0
601095,,,676.0,766.0
601156,,,691.0,779.0
601215,,,704.0,788.0
601276,,,640.0,795.0
601335,,,632.0,762.0
601395,,,549.0,690.0
601456,,,326.0,448.0
601515,,,259.0,402.0
601606,,,210.0,277.0
601666,,,183.0,145.0
601725,,,152.0,115.0
601786,,,138.0,98.0
601845,,,101.0,59.0
601906,,,74.0,65.0
601965,,,231.0,149.0
602026,,,212.0,161.0
602085,,,234.0,193.0
602146,,,257.0,199.0
602206,,,265.0,212.0
602265,,,83.0,235.0
602326,,,253.0,142.0
602385,,,278.0,233.0
602446,,,636.0,772.0
602505,,,671.0,771.0
603220,,,175.0,100.0
603230,,,163.0,104.0
603255,,,101.0,92.0
603316,,,110.0,82.0
603375,,,152.0,61.0
603436,,,222.0,155.0
603496,,,254.0,175.0
603555,,,277.0,208.0
603616,,,266.0,208.0
603706,,,284.0,209.0
603765,,,254.0,162.0
603826,,,339.0,352.0
603885,,,615.0,765.0
603946,,,675.0,770.0
604005,,,662.0,786.0
604066,,,695.0,794.0
604125,,,661.0,795.0
604186,,,614.0,770.0
604246,,,475.0,676.0
604305,,,324.0,500.0
604366,,,280.0,454.0
604425,,,213.0,412.0
604486,,,246.0,354.0
604545,,,196.0,200.0
604606,,,175.0,135.0
604666,,,116.0,78.0
604755,,,100.0,92.0
604816,,,190.0,134.0
604875,,,13.0,240.0
604936,,,259.0,206.0
604996,,,277.0,218.0
605055,,,271.0,222.0
605116,,,265.0,215.0
605175,,,232.0,197.0
605236,,,188.0,196.0
605295,,,622.0,710.0
605356,,,677.0,778.0
605416,,,684.0,780.0
605476,,,691.0,786.0
605536,,,516.0,785.0
605595,,,556.0,669.0
605656,,,334.0,468.0
605714,,,241.0,281.0
605805,,,217.0,207.0
605866,,,175.0,97.0
605925,,,158.0,91.0
606430,,,234.0,281.0
606440,,,230.0,286.0
606465,,,203.0,284.0
606526,,,278.0,248.0
606616,,,251.0,267.0
606675,,,293.0,348.0
606735,,,553.0,642.0
606826,,,672.0,773.0
606885,,,680.0,777.0
606946,,,689.0,784.0
607005,,,693.0,788.0
607066,,,683.0,778.0
607125,,,602.0,718.0
607186,,,386.0,552.0
607246,,,298.0,449.0
607306,,,239.0,364.0
607366,,,194.0,248.0
607425,,,156.0,163.0
607486,,,125.0,136.0
607545,,,134.0,109.0
607606,,,118.0,113.0
607666,,,92.0,70.0
607726,,,68.0,118.0
607786,,,137.0,77.0
607875,,,159.0,191.0
607936,,,218.0,193.0
607996,,,236.0,199.0
608056,,,229.0,223.0
608116,,,233.0,239.0
608175,,,202.0,244.0
608236,,,200.0,200.0
608295,,,501.0,597.0
608356,,,674.0,772.0
608416,,,670.0,759.0
608476,,,652.0,754.0
608536,,,549.0,689.0
608596,,,323.0,483.0
608656,,,213.0,289.0
608715,,,204.0,186.0
608776,,,185.0,120.0
608835,,,182.0,95.0
608896,,,169.0,77.0
608956,,,143.0,92.0
609016,,,153.0,105.0
609076,,,60.0,52.0
609136,,,48.0,115.0
609639,,,218.0,201.0
609649,,,231.0,216.0
609675,,,414.0,499.0
609736,,,625.0,773.0
609795,,,673.0,780.0
609856,,,660.0,790.0
609916,,,672.0,794.0
609976,,,660.0,779.0
610036,,,557.0,707.0
610096,,,335.0,556.0
610156,,,265.0,519.0
610215,,,174.0,422.0
610276,,,121.0,449.0
610335,,,75.0,348.0
610396,,,76.0,186.0
610456,,,56.0,157.0
610516,,,78.0,57.0
610576,,,84.0,99.0
610636,,,123.0,63.0
610696,,,198.0,156.0
610755,,,154.0,190.0
610816,,,163.0,218.0
610875,,,150.0,210.0
610936,,,227.0,196.0
610996,,,238.0,195.0
611056,,,208.0,217.0
611116,,,411.0,452.0
611176,,,671.0,758.0
611236,,,662.0,758.0
611295,,,659.0,752.0
611356,,,667.0,762.0
611446,,,590.0,692.0
611505,,,343.0,511.0
611566,,,204.0,295.0
611625,,,219.0,293.0
611686,,,165.0,204.0
611746,,,189.0,203.0
611806,,,166.0,124.0
611866,,,60.0,104.0
611926,,,90.0,118.0
611986,,,78.0,88.0
612045,,,85.0,75.0
612106,,,67.0,100.0
612166,,,201.0,129.0
612226,,,197.0,152.0
612286,,,152.0,214.0
612791,,,678.0,776.0
612801,,,671.0,772.0
612826,,,660.0,775.0
612886,,,530.0,799.0
612946,,,541.0,795.0
613006,,,514.0,757.0
613066,,,421.0,625.0
613125,,,270.0,424.0
613186,,,205.0,312.0
613246,,,177.0,208.0
613306,,,170.0,121.0
613366,,,204.0,129.0
613426,,,141.0,78.0
613486,,,76.0,65.0
613546,,,76.0,102.0
613606,,,178.0,130.0
613666,,,203.0,171.0
613725,,,206.0,184.0
613786,,,220.0,184.0
613846,,,241.0,220.0
613906,,,241.0,219.0
613966,,,282.0,243.0
614026,,,249.0,180.0
614086,,,234.0,212.0
614146,,,598.0,766.0
614206,,,680.0,790.0
614266,,,680.0,781.0
614326,,,671.0,775.0
614386,,,677.0,780.0
614446,,,587.0,797.0
614506,,,645.0,795.0
614566,,,647.0,792.0
614625,,,637.0,783.0
614686,,,620.0,776.0
614746,,,652.0,755.0
614806,,,517.0,654.0
614866,,,216.0,477.0
614926,,,181.0,271.0
614986,,,106.0,153.0
615046,,,124.0,124.0
615106,,,97.0,57.0
615166,,,108.0,94.0
615226,,,146.0,153.0
615286,,,238.0,178.0
615346,,,242.0,204.0
615406,,,246.0,232.0
616151,,,262.0,219.0
616161,,,223.0,172.0
616186,,,247.0,119.0
616246,,,205.0,123.0
616306,,,184.0,110.0
616366,,,191.0,105.0
616426,,,225.0,129.0
616486,,,182.0,93.0
616546,,,90.0,164.0
616606,,,44.0,152.0
616666,,,215.0,146.0
616726,,,211.0,170.0
616786,,,241.0,235.0
616845,,,215.0,247.0
616906,,,252.0,266.0
616966,,,251.0,287.0
617026,,,277.0,289.0
617086,,,268.0,262.0
617146,,,262.0,273.0
617206,,,598.0,703.0
617266,,,661.0,758.0
617326,,,636.0,739.0
617386,,,645.0,750.0
617446,,,601.0,713.0
617506,,,483.0,628.0
617566,,,390.0,542.0
617626,,,328.0,462.0
617686,,,278.0,415.0
617746,,,250.0,376.0
617806,,,227.0,349.0
617866,,,194.0,324.0
617926,,,252.0,328.0
617986,,,235.0,347.0
618046,,,227.0,365.0
618106,,,256.0,382.0
618166,,,265.0,379.0
618226,,,229.0,355.0
618286,,,187.0,271.0
618346,,,176.0,262.0
618406,,,165.0,243.0
618466,,,118.0,271.0
618526,,,106.0,249.0
618586,,,101.0,196.0
618646,,,132.0,160.0
618707,,,198.0,245.0
618766,,,251.0,327.0
619271,,,191.0,112.0
619281,,,181.0,102.0
619306,,,235.0,157.0
619366,,,376.0,387.0
619426,,,549.0,595.0
619486,,,659.0,743.0
619546,,,684.0,776.0
619606,,,700.0,787.0
619666,,,706.0,791.0
619726,,,699.0,786.0
619816,,,685.0,777.0
619876,,,666.0,764.0
619936,,,625.0,728.0
619997,,,504.0,638.0
620056,,,342.0,532.0
620116,,,224.0,446.0
620176,,,198.0,399.0
620236,,,122.0,376.0
620296,,,43.0,377.0
620356,,,114.0,331.0
620416,,,118.0,317.0
620476,,,143.0,286.0
620537,,,115.0,274.0
620596,,,68.0,401.0
620656,,,58.0,192.0
620716,,,112.0,84.0
620776,,,139.0,107.0
620836,,,171.0,132.0
620896,,,12.0,209.0
620957,,,219.0,177.0
621016,,,248.0,214.0
621077,,,262.0,222.0
621136,,,247.0,181.0
621196,,,218.0,117.0
621256,,,216.0,135.0
621316,,,74.0,177.0
621376,,,171.0,237.0
621436,,,341.0,659.0
621497,,,553.0,676.0
621556,,,515.0,599.0
621617,,,528.0,650.0
621676,,,517.0,701.0
621736,,,627.0,730.0
621795,,,592.0,753.0
621856,,,637.0,740.0
621916,,,501.0,620.0
622420,,,160.0,126.0
622430,,,152.0,105.0
622457,,,181.0,130.0
622546,,,169.0,95.0
622606,,,183.0,98.0
622666,,,158.0,117.0
622726,,,105.0,83.0
622787,,,200.0,110.0
622846,,,136.0,156.0
622907,,,155.0,161.0
622966,,,221.0,188.0
623026,,,248.0,213.0
623085,,,241.0,236.0
623146,,,304.0,315.0
623207,,,269.0,349.0
623266,,,447.0,652.0
623327,,,638.0,768.0
623386,,,558.0,780.0
623446,,,656.0,784.0
623506,,,666.0,787.0
623566,,,670.0,796.0
623626,,,636.0,802.0
623686,,,639.0,805.0
623747,,,637.0,805.0
623806,,,656.0,804.0
623867,,,598.0,808.0
623969,,,709.0,796.0
623986,,,711.0,795.0
624046,,,709.0,793.0
624106,,,704.0,790.0
624166,,,704.0,787.0
624226,,,700.0,788.0
624287,,,702.0,785.0
624346,,,701.0,788.0
624407,,,702.0,787.0
624466,,,702.0,789.0
624526,,,707.0,789.0
624586,,,708.0,790.0
624646,,,712.0,794.0
624707,,,714.0,795.0
624766,,,713.0,795.0
624827,,,713.0,793.0
624886,,,715.0,793.0
624947,,,715.0,796.0
625006,,,713.0,795.0
625066,,,713.0,796.0
625781,,,722.0,801.0
625791,,,719.0,800.0
625816,,,721.0,801.0
625876,,,726.0,807.0
625936,,,731.0,813.0
625997,,,734.0,815.0
626056,,,729.0,810.0
626117,,,724.0,803.0
626176,,,723.0,802.0
626237,,,724.0,805.0
626296,,,726.0,806.0
626356,,,726.0,805.0
626416,,,723.0,802.0
626476,,,724.0,804.0
626537,,,726.0,802.0
626596,,,724.0,802.0
626657,,,724.0,804.0
626716,,,724.0,801.0
626777,,,722.0,799.0
626836,,,722.0,800.0
626896,,,722.0,800.0
626957,,,717.0,796.0
627016,,,716.0,797.0
627077,,,718.0,798.0
627136,,,719.0,798.0
627197,,,711.0,795.0
627256,,,711.0,792.0
627317,,,710.0,793.0
627407,,,714.0,795.0
627466,,,714.0,794.0
627527,,,714.0,794.0
627586,,,713.0,796.0
627646,,,715.0,796.0
627707,,,715.0,796.0
627766,,,716.0,798.0
627827,,,717.0,795.0
627886,,,720.0,797.0
627947,,,717.0,800.0
628006,,,718.0,798.0
628067,,,719.0,798.0
628126,,,716.0,798.0
628186,,,720.0,799.0
628247,,,719.0,800.0
628306,,,719.0,801.0
628396,,,720.0,801.0
628457,,,720.0,801.0
628961,,,728.0,806.0
628971,,,725.0,803.0
628997,,,724.0,801.0
629056,,,722.0,800.0
629117,,,713.0,791.0
629176,,,553.0,793.0
629237,,,633.0,733.0
629296,,,377.0,597.0
629357,,,273.0,456.0
629447,,,153.0,317.0
629506,,,91.0,271.0
629567,,,134.0,460.0
629626,,,130.0,360.0
629687,,,219.0,354.0
629747,,,219.0,204.0
629806,,,249.0,214.0
629866,,,236.0,192.0
629926,,,248.0,195.0
629987,,,235.0,188.0
630046,,,207.0,220.0
630136,,,417.0,509.0
630197,,,644.0,726.0
630256,,,670.0,754.0
630317,,,679.0,765.0
630376,,,690.0,772.0
630437,,,697.0,780.0
630497,,,702.0,781.0
630556,,,701.0,785.0
630617,,,682.0,785.0
630676,,,707.0,790.0
630737,,,707.0,788.0
630796,,,706.0,788.0
