device_ms,toe_L,heel_L,toe_R,heel_R
398365,282.0,749.0,,
398425,767.0,834.0,,
398485,820.0,873.0,,
398545,827.0,884.0,,
398605,835.0,890.0,,
398665,840.0,890.0,,
398725,845.0,894.0,,
398785,848.0,897.0,,
398845,851.0,902.0,,
398905,852.0,903.0,,
398965,857.0,907.0,,
399025,856.0,909.0,,
399085,850.0,908.0,,
399145,842.0,908.0,,
399205,786.0,905.0,,
399265,622.0,908.0,,
399325,291.0,909.0,,
399385,230.0,891.0,,
399445,297.0,686.0,,
399950,283.0,736.0,,
399960,296.0,744.0,,
399985,653.0,778.0,,
400045,789.0,853.0,,
400105,823.0,886.0,,
400165,826.0,888.0,,
400225,833.0,892.0,,
400285,842.0,893.0,,
400345,850.0,902.0,,
400405,855.0,905.0,,
400465,857.0,907.0,,
400525,856.0,910.0,,
400615,851.0,908.0,,
400675,843.0,908.0,,
400735,804.0,907.0,,
400795,689.0,909.0,,
400885,305.0,912.0,,
400945,281.0,901.0,,
401005,204.0,841.0,,
401065,288.0,705.0,,
401125,328.0,731.0,,
401185,515.0,742.0,,
401245,580.0,747.0,,
401305,591.0,755.0,,
401365,459.0,757.0,,
401425,315.0,722.0,,
401528,238.0,738.0,,
401545,266.0,741.0,,
401635,749.0,824.0,,
401695,817.0,873.0,,
401755,836.0,888.0,,
401815,846.0,894.0,,
401875,850.0,897.0,,
401935,850.0,900.0,,
401995,856.0,904.0,,
402055,857.0,905.0,,
402115,856.0,906.0,,
402175,852.0,906.0,,
402235,837.0,906.0,,
402295,774.0,906.0,,
402355,646.0,908.0,,
402445,358.0,908.0,,
402505,240.0,892.0,,
402608,300.0,729.0,,
402625,325.0,727.0,,
402685,427.0,742.0,,
403190,829.0,881.0,,
403200,830.0,882.0,,
403225,835.0,891.0,,
403285,849.0,899.0,,
403345,855.0,903.0,,
403405,857.0,903.0,,
403465,857.0,903.0,,
403525,859.0,907.0,,
403628,856.0,908.0,,
403645,857.0,910.0,,
403706,851.0,909.0,,
403765,833.0,907.0,,
403825,724.0,908.0,,
403885,657.0,908.0,,
403945,467.0,910.0,,
404005,306.0,900.0,,
404065,283.0,877.0,,
404125,278.0,669.0,,
404215,308.0,718.0,,
404275,502.0,740.0,,
404365,541.0,753.0,,
404456,354.0,712.0,,
404515,211.0,712.0,,
404575,222.0,728.0,,
404635,273.0,728.0,,
404695,727.0,809.0,,
404755,817.0,873.0,,
404815,834.0,886.0,,
404918,845.0,895.0,,
404935,848.0,895.0,,
404996,851.0,898.0,,
405055,851.0,897.0,,
405115,855.0,900.0,,
405175,853.0,900.0,,
405235,857.0,904.0,,
405295,860.0,906.0,,
405355,852.0,907.0,,
405445,786.0,908.0,,
405505,672.0,908.0,,
405565,392.0,911.0,,
405625,288.0,895.0,,
405685,320.0,878.0,,
405746,282.0,683.0,,
405805,280.0,724.0,,
405866,475.0,742.0,,
405925,537.0,740.0,,
407060,857.0,908.0,,
407070,855.0,905.0,,
407095,855.0,905.0,,
407155,852.0,905.0,,
407215,833.0,907.0,,
407305,660.0,909.0,,
407366,440.0,912.0,,
407425,401.0,913.0,,
407485,260.0,906.0,,
407544,365.0,892.0,,
407605,217.0,810.0,,
407666,301.0,717.0,,
407725,310.0,720.0,,
407786,505.0,737.0,,
407845,540.0,742.0,,
407905,553.0,748.0,,
407965,511.0,764.0,,
408025,359.0,738.0,,
408085,285.0,746.0,,
408145,308.0,756.0,,
408206,299.0,753.0,,
408265,733.0,814.0,,
408326,803.0,865.0,,
408385,827.0,881.0,,
408445,840.0,891.0,,
408505,846.0,895.0,,
408565,850.0,897.0,,
408625,854.0,901.0,,
408685,856.0,905.0,,
408746,858.0,905.0,,
408805,853.0,907.0,,
408895,847.0,907.0,,
408956,838.0,908.0,,
409015,812.0,905.0,,
409076,757.0,907.0,,
409178,361.0,909.0,,
409196,322.0,912.0,,
409255,285.0,898.0,,
409315,223.0,824.0,,
409418,311.0,719.0,,
409435,310.0,726.0,,
409496,458.0,741.0,,
409585,577.0,761.0,,
409675,471.0,762.0,,
409735,307.0,716.0,,
